title,year,authors,key,ee,venue_category
Re-localization for Self-Driving Cars using Semantic Maps.,2020,Lhilo Kenye & Rishitha Palugulla & Mehul Arora & Bharath Bhat & Rahul Kala & Abhijeet Nayak,conf/irc/KenyePABKN20,https://doi.org/10.1109/IRC.2020.00018,Robotics
Stability and performance analysis of three-channel teleoperation control architectures for medical applications.,2013,Abdulrahman Albakri & Chao Liu 0003 & Philippe Poignet,conf/iros/Albakri0P13,https://doi.org/10.1109/IROS.2013.6696391,Robotics
A hierarchical extension of manipulation primitives and its integration into a robot control architecture.,2014,Ingo Weidauer & Daniel Kubus & Friedrich M. Wahl,conf/icra/WeidauerKW14,https://doi.org/10.1109/ICRA.2014.6907653,Robotics
Learn to Adapt to Human Walking: A Model-Based Reinforcement Learning Approach for a Robotic Assistant Rollator.,2019,Georgia Chalvatzaki & Xanthi S. Papageorgiou & Petros Maragos & Costas S. Tzafestas,journals/ral/ChalvatzakiPMT19,https://doi.org/10.1109/LRA.2019.2929996,Robotics
Parallel Self-Assembly of Polyominoes Under Uniform Control Inputs.,2017,Sheryl Manzoor & Samuel Sheckman & Jarrett Lonsford & Hoyeon Kim & Min Jun Kim & Aaron T. Becker,journals/ral/ManzoorSLKKB17,https://doi.org/10.1109/LRA.2017.2715402,Robotics
A Safety Planning and Control Architecture Applied to a Quadrotor Autopilot.,2023,Wenyu Zhang & Jindou Jia & Sicheng Zhou & Kexin Guo & Xiang Yu 0003 & Youmin Zhang 0001,journals/ral/ZhangJZGYZ23,https://doi.org/10.1109/LRA.2022.3230593,Robotics
EVA-Planner: Environmental Adaptive Quadrotor Planning.,2021,Lun Quan & Zhiwei Zhang & Xingguang Zhong & Chao Xu 0001 & Fei Gao 0011,conf/icra/QuanZZXG21,https://doi.org/10.1109/ICRA48506.2021.9561759,Robotics
Adaptive View Planning for Aerial 3D Reconstruction.,2019,Cheng Peng & Volkan Isler,conf/icra/PengI19,https://doi.org/10.1109/ICRA.2019.8793532,Robotics
Emergence of robust self-organized undulatory swimming based on local hydrodynamic force sensing.,2021,Robin Thandiackal & Kamilo Melo & Laura Paez & Johann Herault & Takeshi Kano & Kyoichi Akiyama & Frédéric Boyer & Dimitri Ryczko & Akio Ishiguro & Auke Jan Ijspeert,journals/scirobotics/ThandiackalMPHK21,https://doi.org/10.1126/scirobotics.abf6354,Robotics
Deriving dexterous; in-hand manipulation primitives for adaptive robot hands.,2017,Minas V. Liarokapis & Aaron M. Dollar,conf/iros/LiarokapisD17a,https://doi.org/10.1109/IROS.2017.8206014,Robotics
MaCACH: An adaptive cache-aware hybrid FTL mapping scheme using feedback control for efficient page-mapped space management.,2015,Jalil Boukhobza & Pierre Olivier & Stéphane Rubini & Laurent Lemarchand & Yassine Hadjadj Aoul & Arezki Laga,journals/jsa/BoukhobzaORLAL15,https://doi.org/10.1016/j.sysarc.2015.03.001,Software_Architecture
Adaptive Hyperparameter Tuning for Black-box LiDAR Odometry.,2021,Kenji Koide & Masashi Yokozuka & Shuji Oishi & Atsuhiko Banno,conf/iros/KoideYOB21,https://doi.org/10.1109/IROS51168.2021.9636038,Robotics
Design and implementation of a novel architecture for physical human-UAV interaction.,2017,Sujit Rajappa & Heinrich H. Bülthoff & Paolo Stegagno,journals/ijrr/RajappaBS17,https://doi.org/10.1177/0278364917708038,Robotics
Hybrid CNN-LSTM Architecture for LiDAR Point Clouds Semantic Segmentation.,2022,Shuhuan Wen & Tao Wang & Sheng Tao,journals/ral/WenWT22,https://doi.org/10.1109/LRA.2022.3153899,Robotics
A Simple Adaptive Tracker with Reminiscences.,2019,Christopher Xie & Emily B. Fox & Zaïd Harchaoui,conf/icra/XieFH19,https://doi.org/10.1109/ICRA.2019.8794234,Robotics
Graph Neural Network Based Relation Learning for Abnormal Perception Information Detection in Self-Driving Scenarios.,2022,Kefan Jin & Hongye Wang & Changxing Liu & Yu Zhai & Ling Tang,conf/icra/JinWLZT22,https://doi.org/10.1109/ICRA46639.2022.9812411,Robotics
Adaptive Oscillator-Based Control for Active Lower-Limb Exoskeleton and its Metabolic Impact.,2018,Keehong Seo & Kyungrock Kim & Young Jin Park & Joon-Kee Cho & Jongwon Lee & Byungjune Choi & Bokman Lim & Younbaek Lee & Youngbo Shim 0001,conf/icra/SeoKPCLCLLS18,https://doi.org/10.1109/ICRA.2018.8460841,Robotics
Self-Supervised Visual Terrain Classification From Unsupervised Acoustic Feature Learning.,2021,Jannik Zürn & Wolfram Burgard & Abhinav Valada,journals/trob/ZurnBV21,https://doi.org/10.1109/TRO.2020.3031214,Robotics
Architecture Design and Flight Control of a Novel Octopus Shaped Multirotor Vehicle.,2022,Sijia Wang & Lei Ma 0007 & Binbin Li & Kai Zhang 0004,journals/ral/WangMLZ22,https://doi.org/10.1109/LRA.2021.3124077,Robotics
Robot-Assisted Drilling on Curved Surfaces with Haptic Guidance under Adaptive Admittance Control.,2022,Alireza Madani & Pouya P. Niaz & Berk Guler & Yusuf Aydin & Cagatay Basdogan,conf/iros/MadaniNGAB22,https://doi.org/10.1109/IROS47612.2022.9982000,Robotics
Simplified adaptive path planning for percutaneous needle insertions.,2015,Éderson Antônio Gomes Dorilêo & Abdulrahman Albakri & Nabil Zemiti & Philippe Poignet,conf/icra/DorileoAZP15,https://doi.org/10.1109/ICRA.2015.7139429,Robotics
Terrain-Adaptive Planning and Control of Complex Motions for Walking Excavators.,2020,Edo Jelavic & Yannick Berdou & Dominic Jud & Simon Kerscher & Marco Hutter 0001,conf/iros/JelavicBJK020,https://doi.org/10.1109/IROS45743.2020.9341655,Robotics
Admittance control parameter adaptation for physical human-robot interaction.,2017,Chiara Talignani Landi & Federica Ferraguti & Lorenzo Sabattini & Cristian Secchi & Cesare Fantuzzi,conf/icra/LandiFSSF17,https://doi.org/10.1109/ICRA.2017.7989338,Robotics
TrueRMA: Learning Fast and Smooth Robot Trajectories with Recursive Midpoint Adaptations in Cartesian Space.,2020,Jonas C. Kiemel & Pascal Meißner & Torsten Kröger,conf/icra/KiemelMK20,https://doi.org/10.1109/ICRA40945.2020.9196711,Robotics
User-Adaptive Human-Robot Formation Control for an Intelligent Robotic Walker Using Augmented Human State Estimation and Pathological Gait Characterization.,2018,Georgia Chalvatzaki & Xanthi S. Papageorgiou & Petros Maragos & Costas S. Tzafestas,conf/iros/ChalvatzakiPMT18,https://doi.org/10.1109/IROS.2018.8594360,Robotics
Evaluating Trajectory Collision Probability through Adaptive Importance Sampling for Safe Motion Planning.,2017,Edward Schmerling & Marco Pavone 0001,conf/rss/SchmerlingP17,http://www.roboticsproceedings.org/rss13/p68.html,Robotics
Accurate and Efficient Self-Localization on Roads using Basic Geometric Primitives.,2019,Julius Kümmerle & Marc Sons & Fabian Poggenhans & Tilman Kühner & Martin Lauer & Christoph Stiller,conf/icra/KummerleSPKLS19,https://doi.org/10.1109/ICRA.2019.8793497,Robotics
Adaptive Integral Inverse Kinematics Control for Lightweight Compliant Manipulators.,2020,Carlos Rodríguez de Cos & José Ángel Acosta & Aníbal Ollero,journals/ral/CosAO20,https://doi.org/10.1109/LRA.2020.2977261,Robotics
Adaptive Sequential Composition for Robot Behaviours.,2022,Benjamin Tam & Navinda Kottege & Nicolas Hudson & Michael Brünig,conf/iros/TamKHB22,https://doi.org/10.1109/IROS47612.2022.9982012,Robotics
A move-and-hold pneumatic actuator enabled by self-softening variable stiffness materials.,2017,Trevor L. Buckner & Edward L. White & Michelle C. Yuen & Raymond Adam Bilodeau & Rebecca K. Kramer,conf/iros/BucknerWYBK17,https://doi.org/10.1109/IROS.2017.8206221,Robotics
Multi-sensor Fusion Incorporating Adaptive Transformation for Reconfigurable Pavement Sweeping Robot.,2021,A. P. Povendhan & Lim Yi & Abdullah Aamir Hayat & Anh Vu Le & K. L. J. Kai & Balakrishnan Ramalingam & Mohan Rajesh Elara,conf/iros/PovendhanYHLKRE21,https://doi.org/10.1109/IROS51168.2021.9636464,Robotics
ECASS: Edge computing based auxiliary sensing system for self-driving vehicles.,2019,Xiong Wang & Tianpeng Wei & Linghe Kong & Liang He 0002 & Fan Wu 0006 & Guihai Chen,journals/jsa/WangWKHWC19,https://doi.org/10.1016/j.sysarc.2019.02.014,Software_Architecture
TerraPN: Unstructured Terrain Navigation using Online Self-Supervised Learning.,2022,Adarsh Jagan Sathyamoorthy & Kasun Weerakoon & Tianrui Guan & Jing Liang 0006 & Dinesh Manocha,conf/iros/SathyamoorthyWG22,https://doi.org/10.1109/IROS47612.2022.9981942,Robotics
Self-Calibration and Visual SLAM with a Multi-Camera System on a Micro Aerial Vehicle.,2014,Lionel Heng & Gim Hee Lee & Marc Pollefeys,conf/rss/HengLP14,http://www.roboticsproceedings.org/rss10/p08.html,Robotics
Towards a user-adaptive context-aware robotic walker with a pathological gait assessment system: First experimental study.,2017,Georgia Chalvatzaki & Xanthi S. Papageorgiou & Costas S. Tzafestas,conf/iros/ChalvatzakiPT17,https://doi.org/10.1109/IROS.2017.8206388,Robotics
Task-agnostic self-modeling machines.,2019,Hod Lipson,journals/scirobotics/Lipson19,https://doi.org/10.1126/scirobotics.aau9354,Robotics
Fast; compact; and lightweight shape-shifting system composed of distributed self-folding origami modules.,2016,Sa-Reum Kim & Dae-Young Lee & Je-Sung Koh & Kyu-Jin Cho,conf/icra/KimLKC16,https://doi.org/10.1109/ICRA.2016.7487704,Robotics
High-precision trajectory tracking in changing environments through L1 adaptive feedback and iterative learning.,2017,Karime Pereida & Rikky R. P. R. Duivenvoorden & Angela P. Schoellig,conf/icra/PereidaDS17,https://doi.org/10.1109/ICRA.2017.7989044,Robotics
Bilateral Knowledge Distillation for Unsupervised Domain Adaptation of Semantic Segmentation.,2022,Yunnan Wang & Jianxun Li,conf/iros/WangL22,https://doi.org/10.1109/IROS47612.2022.9981567,Robotics
Visual-inertial self-calibration on informative motion segments.,2017,Thomas Schneider 0007 & Mingyang Li & Michael Burri & Juan I. Nieto 0001 & Roland Siegwart & Igor Gilitschenski,conf/icra/SchneiderLBNSG17,https://doi.org/10.1109/ICRA.2017.7989766,Robotics
Intelligent Adaptative Robotic System for Physical Interaction Tasks.,2022,Benjamín Tapia Sal Paz & Gorka Sorrosal & Aitziber Mancisidor,conf/irc/PazSM22,https://doi.org/10.1109/IRC55401.2022.00082,Robotics
A Two-stage Learning Architecture that Generates High-Quality Grasps for a Multi-Fingered Hand.,2022,Dominik Winkelbauer & Berthold Bäuml & Matthias Humt & Nils Thuerey & Rudolph Triebel,conf/iros/WinkelbauerBHTT22,https://doi.org/10.1109/IROS47612.2022.9981133,Robotics
Multirobot Patrolling Against Adaptive Opponents with Limited Information.,2020,Carlos Diaz Alvarenga & Nicola Basilico & Stefano Carpin,conf/icra/AlvarengaBC20,https://doi.org/10.1109/ICRA40945.2020.9197287,Robotics
A visual-based shared control architecture for remote telemanipulation.,2016,Firas Abi-Farraj & Nicolo Pedemonte & Paolo Robuffo Giordano,conf/iros/Abi-FarrajPG16,https://doi.org/10.1109/IROS.2016.7759628,Robotics
Self-Guided Instance-Aware Network for Depth Completion and Enhancement.,2021,Zhongzhen Luo & Fengjia Zhang & Guoyi Fu & Jiajie Xu 0005,conf/icra/LuoZF021,https://doi.org/10.1109/ICRA48506.2021.9561523,Robotics
Cartesian position and force control with adaptive impedance/compliance capabilities for a humanoid robot arm.,2013,Ren C. Luo & Yi-Wen Perng & Bo-Han Shih & Yun-Hsuan Tsai,conf/icra/LuoPST13,https://doi.org/10.1109/ICRA.2013.6630620,Robotics
Interleaving Monte Carlo Tree Search and Self-Supervised Learning for Object Retrieval in Clutter.,2022,Baichuan Huang & Teng Guo & Abdeslam Boularias & Jingjin Yu,conf/icra/HuangGBY22,https://doi.org/10.1109/ICRA46639.2022.9812132,Robotics
Vision-Based Self-Assembly for Modular Multirotor Structures.,2021,Yehonathan Litman & Neeraj Gandhi & Linh Thi Xuan Phan & David Saldaña,journals/ral/LitmanGPS21,https://doi.org/10.1109/LRA.2021.3061380,Robotics
A Framework for Adaptive Context and User-Related Management of Multimedia Contents (short paper).,2021,Mariagrazia Fugini & Jacopo Finocchi & Elisa Rossi,conf/ecsa/FuginiFR21,http://ceur-ws.org/Vol-2978/casa-paper6.pdf,Software_Architecture
Enhancing versatility and safety of industrial grippers with adaptive robotic fingers.,2015,Lionel Birglen,conf/iros/Birglen15,https://doi.org/10.1109/IROS.2015.7353778,Robotics
Adaptive Impedance Control Applied to Robot-Aided Neuro-Rehabilitation of the Ankle.,2019,Juan C. Perez-Ibarra & Adriano A. G. Siqueira & Marcela A. Silva-Couto & Thiago L. de Russo & Hermano Igo Krebs,journals/ral/Perez-IbarraSSR19,https://doi.org/10.1109/LRA.2018.2885165,Robotics
Self-Supervised Feature Learning for Long-Term Metric Visual Localization.,2023,Yuxuan Chen & Timothy D. Barfoot,journals/ral/ChenB23,https://doi.org/10.1109/LRA.2022.3227866,Robotics
A hybrid systems model for simple manipulation and self-manipulation systems.,2016,Aaron M. Johnson & Samuel A. Burden & Daniel E. Koditschek,journals/ijrr/JohnsonBK16,https://doi.org/10.1177/0278364916639380,Robotics
Self-Supervised Learning for Alignment of Objects and Sound.,2020,Xinzhu Liu & Xiaoyu Liu & Di Guo & Huaping Liu 0001 & Fuchun Sun 0001 & Haibo Min,conf/icra/LiuLG0SM20,https://doi.org/10.1109/ICRA40945.2020.9197566,Robotics
Adaptability analysis; evaluation and regulation of compliant underactuated mechanisms.,2015,Wenrui Chen & Caihua Xiong,conf/iros/ChenX15,https://doi.org/10.1109/IROS.2015.7354237,Robotics
Design of a nonlinear adaptive natural oscillator: Towards natural dynamics exploitation in cyclic tasks.,2016,Rezvan Nasiri & Mahdi Khoramshahi & Majid Nili Ahmadabadi,conf/iros/NasiriKA16,https://doi.org/10.1109/IROS.2016.7759538,Robotics
Experimental flights of adaptive patterns for cloud exploration with UAVs.,2020,Titouan Verdu & Nicolas Maury & Pierre Narvor & Florian Seguin & Gregory Roberts & Fleur Couvreux & Grégoire Cayez & Murat Bronz & Gautier Hattenberger & Simon Lacroix,conf/iros/VerduMNSRCCBHL20,https://doi.org/10.1109/IROS45743.2020.9341408,Robotics
Few-Shot Keypoint Detection as Task Adaptation via Latent Embeddings.,2022,Mel Vecerík & Jackie Kay & Raia Hadsell & Lourdes Agapito & Jon Scholz,conf/icra/VecerikKHAS22,https://doi.org/10.1109/ICRA46639.2022.9812209,Robotics
Lifelong Federated Reinforcement Learning: A Learning Architecture for Navigation in Cloud Robotic Systems.,2019,Boyi Liu & Lujia Wang & Ming Liu 0001,journals/ral/LiuWL19,https://doi.org/10.1109/LRA.2019.2931179,Robotics
Adaptive Sampling Site Selection for Robotic Exploration in Unknown Environments.,2022,Pranay Thangeda & Melkior Ornik,conf/iros/ThangedaO22,https://doi.org/10.1109/IROS47612.2022.9982113,Robotics
Exploiting Sparse Semantic HD Maps for Self-Driving Vehicle Localization.,2019,Wei-Chiu Ma & Raquel Urtasun & Ignacio Tartavull & Ioan Andrei Bârsan & Shenlong Wang & Min Bai & Gellért Máttyus & Namdar Homayounfar & Shrinidhi Kowshika Lakshmikanth & Andrei Pokrovsky,conf/iros/MaUTBWBMHLP19,https://doi.org/10.1109/IROS40897.2019.8968122,Robotics
Intermittent Insertion Control Method with Fine Needle for Adapting Lung Deformation due to Breathing Motion.,2020,Ryosuke Tsumura & Kaoru Kakima & Hiroyasu Iwata,conf/iros/TsumuraKI20,https://doi.org/10.1109/IROS45743.2020.9340819,Robotics
Humanoid self-correction of posture using a mirror.,2013,Naohiro Hayashi & Tetsuo Tomizawa & Takashi Suehiro & Shunsuke Kudoh,conf/iros/HayashiTSK13,https://doi.org/10.1109/IROS.2013.6696565,Robotics
A Human-Centered Dynamic Scheduling Architecture for Collaborative Application.,2021,Andrea Pupa & Wietse van Dijk & Cristian Secchi,journals/ral/PupaDS21,https://doi.org/10.1109/LRA.2021.3068888,Robotics
An hp-adaptative pseudospectral method for collision avoidance with multiple UAVs in real-time applications.,2014,Santiago Vera & Jose A. Cobano & Guillermo Heredia & Aníbal Ollero,conf/icra/VeraCHO14,https://doi.org/10.1109/ICRA.2014.6907549,Robotics
Adapting to Flexibility: Model Reference Adaptive Control of Soft Bending Actuators.,2017,Erik H. Skorina & Ming Luo 0004 & Weijia Tao & Fuchen Chen & Jie Fu & Çagdas D. Önal,journals/ral/SkorinaLTCFO17,https://doi.org/10.1109/LRA.2017.2655572,Robotics
SEMI: Self-supervised Exploration via Multisensory Incongruity.,2022,Jianren Wang & Ziwen Zhuang & Hang Zhao,conf/icra/WangZZ22,https://doi.org/10.1109/ICRA46639.2022.9811979,Robotics
Self-folded soft robotic structures with controllable joints.,2017,Cynthia R. Sung & Rhea Lin & Shuhei Miyashita & Sehyuk Yim & Sangbae Kim & Daniela Rus,conf/icra/SungLMYKR17,https://doi.org/10.1109/ICRA.2017.7989072,Robotics
AssistOn-Knee: A self-aligning knee exoskeleton.,2013,Besir Celebi & Mustafa Yalcin & Volkan Patoglu,conf/iros/CelebiYP13,https://doi.org/10.1109/IROS.2013.6696472,Robotics
Incremental Adversarial Domain Adaptation for Continually Changing Environments.,2018,Markus Wulfmeier & Alex Bewley & Ingmar Posner,conf/icra/WulfmeierBP18,https://doi.org/10.1109/ICRA.2018.8460982,Robotics
An Implementation of the Adaptive Neuro-Fuzzy Inference System (ANFIS) for Odor Source Localization.,2020,Lingxiao Wang 0005 & Shuo Pang,conf/iros/WangP20a,https://doi.org/10.1109/IROS45743.2020.9341688,Robotics
Singularity Resolution in Equality and Inequality Constrained Hierarchical Task-Space Control by Adaptive Nonlinear Least Squares.,2018,Kai Pfeiffer & Adrien Escande & Abderrahmane Kheddar,journals/ral/PfeifferEK18,https://doi.org/10.1109/LRA.2018.2855265,Robotics
Adaptive Semi-Supervised Intent Inferral to Control a Powered Hand Orthosis for Stroke.,2022,Jingxi Xu & Cassie Meeker & Ava Chen & Lauren Winterbottom & Michaela Fraser & Sangwoo Park & Lynne M. Weber & Mitchell Miya & Dawn Nilsen & Joel Stein & Matei T. Ciocarlie,conf/icra/XuMCWFPWMNSC22,https://doi.org/10.1109/ICRA46639.2022.9811932,Robotics
Centralized Control Architecture for Cooperative Object Transportation using Multiple Omnidirectional AGVs.,2019,Firhan Huzaefa & Yen-Chen Liu,conf/iros/HuzaefaL19,https://doi.org/10.1109/IROS40897.2019.8968499,Robotics
Decentralized Deep Reinforcement Learning for a Distributed and Adaptive Locomotion Controller of a Hexapod Robot.,2020,Malte Schilling & Kai Konen & Frank W. Ohl & Timo Korthals,conf/iros/SchillingKOK20,https://doi.org/10.1109/IROS45743.2020.9341754,Robotics
Adaptive-Resolution Field Mapping Using Gaussian Process Fusion With Integral Kernels.,2022,Liren Jin & Julius Rückin & Stefan H. Kiss & Teresa A. Vidal-Calleja & Marija Popovic,journals/ral/JinRKVP22,https://doi.org/10.1109/LRA.2022.3183797,Robotics
Experiments in Adaptive Replanning for Fast Autonomous Flight in Forests.,2022,Laura Jarin-Lipschitz & Xu Liu 0007 & Yuezhan Tao & Vijay Kumar 0001,conf/icra/Jarin-Lipschitz22,https://doi.org/10.1109/ICRA46639.2022.9812235,Robotics
Adaptive Terrain Traversability Prediction based on Multi-Source Transfer Gaussian Processes.,2021,Hiroaki Inotsume & Takashi Kubota,conf/iros/InotsumeK21,https://doi.org/10.1109/IROS51168.2021.9636528,Robotics
Continuous Self-Localization on Aerial Images Using Visual and Lidar Sensors.,2022,Florian Fervers & Sebastian Bullinger & Christoph Bodensteiner & Michael Arens & Rainer Stiefelhagen,conf/iros/FerversBBAS22,https://doi.org/10.1109/IROS47612.2022.9982195,Robotics
Autonomous Adaptive Modification of Unstructured Environments.,2018,Maira Saboia & Vivek Thangavelu & Walker Gosrich & Nils Napp,conf/rss/SaboiaTGN18,http://www.roboticsproceedings.org/rss14/p70.html,Robotics
Safe trajectory planning for multiple aerial vehicles with Segmentation-adaptive Pseudospectral collocation.,2015,Jose A. Cobano & Santiago Vera & Guillermo Heredia & Aníbal Ollero,conf/icra/CobanoVHO15,https://doi.org/10.1109/ICRA.2015.7138976,Robotics
Multi-view self-supervised deep learning for 6D pose estimation in the Amazon Picking Challenge.,2017,Andy Zeng & Kuan-Ting Yu & Shuran Song & Daniel Suo & Ed Walker Jr. & Alberto Rodriguez 0003 & Jianxiong Xiao,conf/icra/ZengYSSWRX17,https://doi.org/10.1109/ICRA.2017.7989165,Robotics
Semantic Segmentation With Unsupervised Domain Adaptation Under Varying Weather Conditions for Autonomous Vehicles.,2020,Özgür Erkent & Christian Laugier,journals/ral/ErkentL20,https://doi.org/10.1109/LRA.2020.2978666,Robotics
Capsule gel robot driven by self-propelled oil droplet.,2012,Aya Suzuki & Shingo Maeda & Yusuke Hara & Shuji Hashimoto,conf/iros/SuzukiMHH12,https://doi.org/10.1109/IROS.2012.6385738,Robotics
Self-Supervised Visual Descriptor Learning for Dense Correspondence.,2017,Tanner Schmidt & Richard A. Newcombe & Dieter Fox,journals/ral/SchmidtNF17,https://doi.org/10.1109/LRA.2016.2634089,Robotics
Driven to Distraction: Self-Supervised Distractor Learning for Robust Monocular Visual Odometry in Urban Environments.,2018,Dan Barnes & Will Maddern & Geoffrey Pascoe & Ingmar Posner,conf/icra/BarnesMPP18,https://doi.org/10.1109/ICRA.2018.8460564,Robotics
Safe endoscope holding in minimally invasive surgery: zero stiffness and adaptive weight compensation.,2022,Jesus Mago & François Louveau & Marie-Aude Vitrani & Guillaume Morel,conf/icra/MagoLVM22,https://doi.org/10.1109/ICRA46639.2022.9811359,Robotics
Self-Organized Adaptive Paths in Multi-Robot Manufacturing: Reconfigurable and Pattern-Independent Fibre Deployment.,2019,Catriona Eschke & Mary Katherine Heinrich & Mostafa Wahby & Heiko Hamann,conf/iros/EschkeHWH19,https://doi.org/10.1109/IROS40897.2019.8967951,Robotics
Climbing vertical terrains with a self-contained robot.,2012,Liyu Wang & Lina Graber & Fumiya Iida,conf/iros/WangGI12,https://doi.org/10.1109/IROS.2012.6385848,Robotics
Uncertainty-aware Self-supervised Target-mass Grasping of Granular Foods.,2021,Kuniyuki Takahashi & Wilson Ko & Avinash Ummadisingu & Shin-ichi Maeda,conf/icra/TakahashiKUM21,https://doi.org/10.1109/ICRA48506.2021.9561728,Robotics
An experimental study on the role of compliant elements on the locomotion of the self-reconfigurable modular robots Roombots.,2013,Massimo Vespignani & Emmanuel Senft & Stéphane Bonardi & Rico Moeckel & Auke Jan Ijspeert,conf/iros/VespignaniSBMI13,https://doi.org/10.1109/IROS.2013.6696974,Robotics
Self-Supervised Camera Self-Calibration from Video.,2022,Jiading Fang & Igor Vasiljevic & Vitor Guizilini & Rares Ambrus & Greg Shakhnarovich & Adrien Gaidon & Matthew R. Walter,conf/icra/FangVGASGW22,https://doi.org/10.1109/ICRA46639.2022.9811784,Robotics
Using Arm Swing Movements to Maintain the Walking State in a Self-Balanced Lower-Limb Exoskeleton.,2022,Omar Mounir Alaoui & Fabien Expert & Guillaume Morel & Nathanaël Jarrassé,conf/icra/AlaouiEMJ22,https://doi.org/10.1109/ICRA46639.2022.9811824,Robotics
Real-Time Estimate of Velocity and Acceleration of Quasi-Periodic Signals Using Adaptive Oscillators.,2013,Renaud Ronsse & Stefano Marco Maria De Rossi & Nicola Vitiello & Tommaso Lenzi & Maria Chiara Carrozza & Auke Jan Ijspeert,journals/trob/RonsseRVLCI13,https://doi.org/10.1109/TRO.2013.2240173,Robotics
Underwater acoustic-based navigation towards multi-vehicle operation and adaptive oceanographic sampling.,2017,Mingxi Zhou & Ralf Bachmayer & Brad de Young,conf/iros/ZhouBY17,https://doi.org/10.1109/IROS.2017.8206508,Robotics
Multi-Scale Aggregation with Self-Attention Network for Modeling Electrical Motor Dynamics.,2021,Kuan-Chih Huang & Hao-Hsiang Yang & Wei-Ting Chen,conf/iros/HuangYC21,https://doi.org/10.1109/IROS51168.2021.9636717,Robotics
Adaptive visual trajectory tracking of nonholonomic mobile robots based on trifocal tensor.,2015,Bingxi Jia & Jian Chen 0005 & Kaixiang Zhang 0001,conf/iros/JiaCZ15,https://doi.org/10.1109/IROS.2015.7353894,Robotics
A new Approach for an Adaptive Linear Quadratic Regulated Motion Cueing Algorithm for an 8 DoF Full Motion Driving Simulator.,2019,Tobias Miunske & Christian Holzapfel & Edwin Baumgartner & Hans-Christian Reuss,conf/icra/MiunskeHBR19,https://doi.org/10.1109/ICRA.2019.8794109,Robotics
Magnetic-Needle-Assisted Micromanipulation of Dynamically Self-Assembled Magnetic Droplets for Cargo Transportation.,2019,Qianqian Wang & Xingzhou Du & Fengtong Ji & Li Zhang 0010,conf/iros/WangDJZ19,https://doi.org/10.1109/IROS40897.2019.8967848,Robotics
Towards a User Adaptive Assistive Robot: Learning from Demonstration Using Navigation Functions.,2021,Xanthi S. Papageorgiou & Athanasios C. Dometios & Costas S. Tzafestas,conf/iros/PapageorgiouDT21,https://doi.org/10.1109/IROS51168.2021.9636200,Robotics
An Adaptive Fuzzy Control for Human-in-the-Loop Operations With Varying Communication Time Delays.,2022,Zhenyu Lu & Yuan Guan & Ning Wang 0009,journals/ral/LuGW22,https://doi.org/10.1109/LRA.2022.3158540,Robotics
Soft phototactic swimmer based on self-sustained hydrogel oscillator.,2019,Yusen Zhao & Chen Xuan & Xiaoshi Qian & Yousif Alsaid & Mutian Hua & Lihua Jin & Ximin He,journals/scirobotics/ZhaoXQAHJH19,https://doi.org/10.1126/scirobotics.aax7112,Robotics
Continual Adaptation of Semantic Segmentation Using Complementary 2D-3D Data Representations.,2022,Jonas Frey & Hermann Blum & Francesco Milano 0001 & Roland Siegwart & Cesar Cadena 0001,journals/ral/FreyBMSC22,https://doi.org/10.1109/LRA.2022.3203812,Robotics
Robot self-protection by virtual actuator fatigue: Application to tendon-driven dexterous hands during grasping.,2017,Guillaume Walck & Robert Haschke & Martin Meier & Helge J. Ritter,conf/iros/WalckHMR17,https://doi.org/10.1109/IROS.2017.8206039,Robotics
SiamX: An Efficient Long-term Tracker Using Cross-level Feature Correlation and Adaptive Tracking Scheme.,2022,Huajian Huang & Sai-Kit Yeung,conf/icra/HuangY22,https://doi.org/10.1109/ICRA46639.2022.9812327,Robotics
Self-stable one-legged hopping using a curved foot.,2014,Fabian Günther & Fabio Giardina & Fumiya Iida,conf/icra/GuntherGI14,https://doi.org/10.1109/ICRA.2014.6907612,Robotics
Coherent; super-resolved radar beamforming using self-supervised learning.,2021,Itai Orr & Moshik Cohen & Harel Damari & Meir Halachmi & Mark Raifel & Zeev Zalevsky,journals/scirobotics/OrrCDHRZ21,https://doi.org/10.1126/scirobotics.abk0431,Robotics
Camera Tracking in Lighting Adaptable Maps of Indoor Environments.,2020,Tim Caselitz & Michael Krawez & Jugesh Sundram & Mark Van Loock & Wolfram Burgard,conf/icra/CaselitzKSLB20,https://doi.org/10.1109/ICRA40945.2020.9197471,Robotics
Fast and Safe Policy Adaptation via Alignment-based Transfer.,2019,Jigang Kim & Seungwon Choi & H. Jin Kim,conf/iros/KimCK19,https://doi.org/10.1109/IROS40897.2019.8967966,Robotics
A Three-Fingered Adaptive Gripper with Multiple Grasping Modes.,2021,Long Kang & Yang Yang & Jian Yang 0003 & Byung-Ju Yi,conf/iros/KangYYY21,https://doi.org/10.1109/IROS51168.2021.9636758,Robotics
A Hierarchical Deliberative Architecture Framework based on Goal Decomposition.,2022,Charles Lesire & Rafael Bailon-Ruiz & Magali Barbier & Christophe Grand,conf/iros/LesireBBG22,https://doi.org/10.1109/IROS47612.2022.9981488,Robotics
Adaptive swept volumes generation for human-robot coexistence using Gaussian Processes.,2019,Andrea Casalino & Alberto Brameri & Andrea Maria Zanchettin & Paolo Rocco,conf/iros/CasalinoBZR19,https://doi.org/10.1109/IROS40897.2019.8967807,Robotics
