title,year,authors,key,ee,venue_category
Ibex: A reconfigurable ground vehicle with adaptive terrain navigation capability.,2020,Senthur Raj & R. P. Manu Aatitya & S. Jack Samuel & J. Veejay Karthik & D. Ezhilarasi,conf/icra/RajASKE20,https://doi.org/10.1109/ICRA40945.2020.9196571,Robotics
Robust optical-flow based self-motion estimation for a quadrotor UAV.,2012,Volker Grabe & Heinrich H. Bülthoff & Paolo Robuffo Giordano,conf/iros/GrabeBG12,https://doi.org/10.1109/IROS.2012.6386234,Robotics
Few-Shot Model-Based Adaptation in Noisy Conditions.,2021,Karol Arndt & Ali Ghadirzadeh & Murtaza Hazara & Ville Kyrki,journals/ral/ArndtGHK21,https://doi.org/10.1109/LRA.2021.3068104,Robotics
Self-Imitation Learning by Planning.,2021,Sha Luo & S. Hamidreza Kasaei & Lambert Schomaker,conf/icra/LuoKS21,https://doi.org/10.1109/ICRA48506.2021.9561411,Robotics
Adaptive estimation of measurement bias in six degree of freedom inertial measurement units: Theory and preliminary simulation evaluation.,2017,Andrew R. Spielvogel & Louis L. Whitcomb,conf/iros/SpielvogelW17,https://doi.org/10.1109/IROS.2017.8206480,Robotics
Energy-Aware Adaptive Techniques for Information Diffusion in Ungoverned Peer-to-Peer Networks.,2016,Lorenzo Pagliari & Raffaela Mirandola & Diego Perez-Palacin & Catia Trubiani,conf/qosa/PagliariMPT16,https://doi.org/10.1109/QoSA.2016.19,Software_Architecture
High-power; flexible; robust hand: Development of musculoskeletal hand using machined springs and realization of self-weight supporting motion with humanoid.,2017,Shogo Makino & Kento Kawaharazuka & Masaya Kawamura & Yuki Asano & Kei Okada & Masayuki Inaba,conf/iros/MakinoKKAOI17,https://doi.org/10.1109/IROS.2017.8202291,Robotics
Self-driving cars: A city perspective.,2019,Fabio Duarte,journals/scirobotics/Duarte19,https://doi.org/10.1126/scirobotics.aav9843,Robotics
SOLAR-GP: Sparse Online Locally Adaptive Regression Using Gaussian Processes for Bayesian Robot Model Learning and Control.,2020,Brian Wilcox & Michael C. Yip,journals/ral/WilcoxY20,https://doi.org/10.1109/LRA.2020.2974432,Robotics
Autonomous adaptive exploration using realtime online spatiotemporal topic modeling.,2014,Yogesh A. Girdhar & Philippe Giguère & Gregory Dudek,journals/ijrr/GirdharGD14,https://doi.org/10.1177/0278364913507325,Robotics
Adversarial Inverse Reinforcement Learning With Self-Attention Dynamics Model.,2021,Jiankai Sun & Lantao Yu & Pinqian Dong & Bo Lu & Bolei Zhou,journals/ral/SunYDLZ21,https://doi.org/10.1109/LRA.2021.3061397,Robotics
Adaptive Cost Volume Fusion Network for Multi-Modal Depth Estimation in Changing Environments.,2022,Jinsun Park & Yongseop Jeong & Kyungdon Joo & Donghyeon Cho & In So Kweon,journals/ral/ParkJJCK22,https://doi.org/10.1109/LRA.2022.3150868,Robotics
A paced shared-control teleoperated architecture for supervised automation of multilateral surgical tasks.,2015,Kamran Shamaei & Yuhang Che & Adithyavairavan Murali & Siddarth Sen & Sachin Patil & Ken Goldberg & Allison M. Okamura,conf/iros/ShamaeiCMSPGO15,https://doi.org/10.1109/IROS.2015.7353556,Robotics
Foldable and self-deployable pocket sized quadrotor.,2015,Stefano Mintchev & Ludovic Daler & Géraud L'Eplattenier & L. Saint-Raymond & Dario Floreano,conf/icra/MintchevDLSF15,https://doi.org/10.1109/ICRA.2015.7139488,Robotics
Adaptive Partitioning for Coordinated Multi-agent Perimeter Defense.,2020,Douglas G. Macharet & Austin K. Chen & Daigo Shishika & George J. Pappas & Vijay Kumar 0001,conf/iros/MacharetCSPK20,https://doi.org/10.1109/IROS45743.2020.9341417,Robotics
Feasible and Adaptive Multimodal Trajectory Prediction with Semantic Maneuver Fusion.,2021,Hendrik Berkemeyer & Riccardo Franceschini & Tuan Tran & Lin Che & Gordon Pipa,conf/icra/BerkemeyerFTCP21,https://doi.org/10.1109/ICRA48506.2021.9561380,Robotics
A robot self-localization system using one-way ultra-wideband communication.,2015,Anton Ledergerber & Michael Hamer & Raffaello D'Andrea,conf/iros/LedergerberHD15,https://doi.org/10.1109/IROS.2015.7353810,Robotics
Adaptive Autonomous Grasp Selection via Pairwise Ranking.,2018,David Kent 0001 & Russell Toris,conf/iros/KentT18,https://doi.org/10.1109/IROS.2018.8594105,Robotics
Improving Data Efficiency of Self-supervised Learning for Robotic Grasping.,2019,Lars Berscheid & Thomas Rühr & Torsten Kröger,conf/icra/BerscheidRK19,https://doi.org/10.1109/ICRA.2019.8793952,Robotics
A simple bi-layered architecture to enhance the liveness of a robot.,2017,Yusuke Takimoto & Komei Hasegawa & Taichi Sono & Michita Imai,conf/iros/TakimotoHSI17,https://doi.org/10.1109/IROS.2017.8206108,Robotics
Multi-robot Coordination with Agent-Server Architecture for Autonomous Navigation in Partially Unknown Environments.,2020,Luca Bartolomei & Marco Karrer & Margarita Chli,conf/iros/BartolomeiKC20,https://doi.org/10.1109/IROS45743.2020.9341367,Robotics
Information Driven Self-Calibration for Lidar-Inertial Systems.,2020,Mitchell Usayiwevu & Cedric Le Gentil & Jasprabhjit Mehami & Chanyeol Yoo & Robert Fitch & Teresa A. Vidal-Calleja,conf/iros/UsayiwevuGMYFV20,https://doi.org/10.1109/IROS45743.2020.9341612,Robotics
Meta-Residual Policy Learning: Zero-Trial Robot Skill Adaptation via Knowledge Fusion.,2022,Peng Hao & Tao Lu & Shaowei Cui & Junhang Wei & Yinghao Cai & Shuo Wang 0001,journals/ral/HaoLCWCW22,https://doi.org/10.1109/LRA.2022.3146916,Robotics
Model-Based Contact Detection and Accommodation for Soft Bending Actuators: An Integrated Direct/Indirect Adaptive Robust Approach.,2022,Yu Hu & Cong Chen & Jun Zou 0002,journals/ral/HuCZ22,https://doi.org/10.1109/LRA.2022.3179499,Robotics
Self-Supervised Ego-Motion Estimation Based on Multi-Layer Fusion of RGB and Inferred Depth.,2022,Zijie Jiang & Hajime Taira & Naoyuki Miyashita & Masatoshi Okutomi,conf/icra/JiangTMO22,https://doi.org/10.1109/ICRA46639.2022.9811842,Robotics
Reactive phase and task space adaptation for robust motion execution.,2014,Peter Englert & Marc Toussaint,conf/iros/EnglertT14,https://doi.org/10.1109/IROS.2014.6942548,Robotics
Adaptive Sliding Mode Disturbance Observer Based Robust Control for Robot Manipulators Towards Assembly Assistance.,2022,Ruidong Xi & Xiao Xiao & Tie-nan Ma & Zhi-Xin Yang,journals/ral/XiXMY22,https://doi.org/10.1109/LRA.2022.3164448,Robotics
LiDAR few-shot domain adaptation via integrated CycleGAN and 3D object detector with joint learning delay.,2021,Eduardo R. Corral-Soto & Amir Nabatchian & Martin Gerdzhev & Bingbing Liu,conf/icra/Corral-SotoNGL21,https://doi.org/10.1109/ICRA48506.2021.9561466,Robotics
Motion control architecture of a 4-fin U-CAT AUV using DOF prioritization.,2016,Taavi Salumae & Ahmed Chemori & Maarja Kruusmaa,conf/iros/SalumaeCK16,https://doi.org/10.1109/IROS.2016.7759218,Robotics
Agbots 3.0: Adaptive Weed Growth Prediction for Mechanical Weeding Agbots.,2022,Wyatt McAllister & Joshua Whitman & Joshua Varghese & Adam Davis & Girish Chowdhary 0001,journals/trob/McAllisterWVDC22,https://doi.org/10.1109/TRO.2021.3083204,Robotics
Iterative Learning of Human Behavior for Adaptive Gait Pattern Adjustment of a Powered Exoskeleton.,2022,Kyeong-Won Park & Jungsu Choi & Kyoungchul Kong,journals/trob/ParkCK22,https://doi.org/10.1109/TRO.2022.3144955,Robotics
Comparison of different error signals driving the adaptation in assist-as-needed controllers for neurorehabilitation with an upper-limb robotic exoskeleton.,2017,Tommaso Proietti & Guillaume Morel & Agnès Roby-Brami & Nathanaël Jarrassé,conf/icra/ProiettiMRJ17,https://doi.org/10.1109/ICRA.2017.7989784,Robotics
Design of a novel intermittent self-closing mechanism for a MACCEPA-based Series-Parallel Elastic Actuator (SPEA).,2014,Glenn Mathijssen & Raphael Furnemont & Branko Brackx & Ronald Van Ham & Dirk Lefeber & Bram Vanderborght,conf/iros/MathijssenFBHLV14,https://doi.org/10.1109/IROS.2014.6942947,Robotics
Simultaneous Control of Terrain Adaptation and Wheel Speed Allocation for a Planetary Rover With an Active Suspension System.,2021,Jie Li & Jun He & Yan Xing & Feng Gao 0011,journals/ral/LiHXG21,https://doi.org/10.1109/LRA.2021.3091701,Robotics
"From a Competition for Self-Driving Miniature Cars to a Standardized Experimental Platform: Concept, Models, Architecture and Evaluation  ",2014,"Christian, Berger",journals/joser,http://hdl.handle.net/10446/87665,Robotics
STUN: Self-Teaching Uncertainty Estimation for Place Recognition.,2022,Kaiwen Cai & Chris Xiaoxuan Lu & Xiaowei Huang,conf/iros/CaiLH22,https://doi.org/10.1109/IROS47612.2022.9981546,Robotics
Coverage control of mobile sensors for adaptive search of unknown number of targets.,2012,Amit Surana & George Mathew & Suresh Kannan,conf/icra/SuranaMK12,https://doi.org/10.1109/ICRA.2012.6225106,Robotics
Zig-zag wanderer: Towards adaptive tracking of time-varying coherent structures in the ocean.,2015,Dhanushka Kularatne & Ryan N. Smith & M. Ani Hsieh,conf/icra/KularatneSH15,https://doi.org/10.1109/ICRA.2015.7139647,Robotics
A Sliding Mode Control Architecture for Human-Manipulator Cooperative Surface Treatment Tasks.,2018,Luis Gracia & J. Ernesto Solanes & Pau Muñoz-Benavent & Jaime Valls Miró & Carlos Pérez-Vidal & Josep Tornero,conf/iros/GraciaSMMPT18,https://doi.org/10.1109/IROS.2018.8593444,Robotics
Adaptive-Control-Oriented Meta-Learning for Nonlinear Systems.,2021,Spencer M. Richards & Navid Azizan & Jean-Jacques E. Slotine & Marco Pavone 0001,conf/rss/RichardsASP21,https://doi.org/10.15607/RSS.2021.XVII.056,Robotics
Learning to Fly by MySelf: A Self-Supervised CNN-Based Approach for Autonomous Navigation.,2018,Alexandros Kouris & Christos-Savvas Bouganis,conf/iros/KourisB18,https://doi.org/10.1109/IROS.2018.8594204,Robotics
Self-Supervised Scene Flow Estimation With 4-D Automotive Radar.,2022,Fangqiang Ding & Zhijun Pan & Yimin Deng & Jianning Deng & Chris Xiaoxuan Lu,journals/ral/DingPDDL22,https://doi.org/10.1109/LRA.2022.3187248,Robotics
A Robot That Encourages Self-Disclosure to Reduce Anger Mood.,2021,Takuto Akiyoshi & Junya Nakanishi & Hiroshi Ishiguro & Hidenobu Sumioka & Masahiro Shiomi,journals/ral/AkiyoshiNISS21,https://doi.org/10.1109/LRA.2021.3102326,Robotics
Torque Controlled Biped Model Through a Bio-Inspired Controller Using Adaptive Learning.,2018,César Ferreira & Tomas Cunha & Cristina P. Santos 0001 & Luís Paulo Reis,conf/iros/FerreiraCSR18,https://doi.org/10.1109/IROS.2018.8594160,Robotics
Real-time control architecture of a novel Single-Port lapaRoscopy bimaNual roboT (SPRINT).,2012,Marta Niccolini & Gianluigi Petroni & Arianna Menciassi & Paolo Dario,conf/icra/NiccoliniPMD12,https://doi.org/10.1109/ICRA.2012.6224984,Robotics
Real-time adaptive non-holonomic motion planning in unforeseen dynamic environments.,2016,Sterling McLeod & Jing Xiao 0001,conf/iros/McLeodX16,https://doi.org/10.1109/IROS.2016.7759690,Robotics
Self-Supervised Learning of Visual Servoing for Low-Rigidity Robots Considering Temporal Body Changes.,2022,Kento Kawaharazuka & Naoaki Kanazawa & Kei Okada & Masayuki Inaba,journals/ral/KawaharazukaKOI22,https://doi.org/10.1109/LRA.2022.3186074,Robotics
Reinforcement Learning-Based Adaptive Biofeedback Engine for Overground Walking Speed Training.,2022,Huanghe Zhang & Shuai Li & Qingya Zhao & Ashwini K. Rao & Yi Guo 0004 & Damiano Zanotto,journals/ral/ZhangLZRGZ22,https://doi.org/10.1109/LRA.2022.3187616,Robotics
People's V-Formation and Side-by-Side Model Adapted to Accompany Groups of People by Social Robots.,2019,Ely Repiso & Francesco Zanlungo & Takayuki Kanda 0001 & Anaís Garrell & Alberto Sanfeliu,conf/iros/RepisoZ0GS19,https://doi.org/10.1109/IROS40897.2019.8968601,Robotics
Single Pixel Time-of-Flight Sensors for Object Detection and Self-Detection in Three-Sectional Single-Arm Robot Manipulators.,2019,Urban B. Himmelsbach & Thomas M. Wendt & Nikolai Hangst & Philipp Gawron,conf/irc/HimmelsbachWHG19,https://doi.org/10.1109/IRC.2019.00046,Robotics
Online Impedance Adaptation Facilitates Manipulating a Whip.,2021,Xiaofeng Xiong & Moses C. Nah & Aleksei Krotov & Dagmar Sternad,conf/iros/XiongNKS21,https://doi.org/10.1109/IROS51168.2021.9636663,Robotics
Learning Visual Localization of a Quadrotor Using Its Noise as Self-Supervision.,2022,Mirko Nava & Antonio Paolillo & Jérôme Guzzi & Luca Maria Gambardella & Alessandro Giusti,journals/ral/NavaPGGG22,https://doi.org/10.1109/LRA.2022.3143565,Robotics
Self-Supervised Noisy Label Learning for Source-Free Unsupervised Domain Adaptation.,2022,Weijie Chen & Luojun Lin & Shicai Yang & Di Xie & Shiliang Pu & Yueting Zhuang,conf/iros/ChenLYXPZ22,https://doi.org/10.1109/IROS47612.2022.9981099,Robotics
Terrain-adaptive obstacle detection.,2016,Benjamin Suger & Bastian Steder & Wolfram Burgard,conf/iros/SugerSB16,https://doi.org/10.1109/IROS.2016.7759531,Robotics
Adaptive stiffness estimation impedance control for achieving sustained contact in aerial manipulation.,2021,Lovro Markovic & Marko Car & Matko Orsag & Stjepan Bogdan,conf/icra/MarkovicCOB21,https://doi.org/10.1109/ICRA48506.2021.9561886,Robotics
Application of Color Filter Adjustment and K-Means Clustering Method in Lane Detection for Self-Driving Cars.,2019,Dongfang Liu & Yaqin Wang & Tian Chen & Eric T. Matson,conf/irc/LiuWLC19,https://doi.org/10.1109/IRC.2019.00030,Robotics
Crowdsourced 3D Mapping: A Combined Multi-View Geometry and Self-Supervised Learning Approach.,2020,Hemang Chawla & Matti Jukola & Terence Brouns & Elahe Arani & Bahram Zonooz,conf/iros/ChawlaJBAZ20,https://doi.org/10.1109/IROS45743.2020.9341243,Robotics
Self-Supervised Learning of the Drivable Area for Autonomous Vehicles.,2018,Jakob Mayr & Christian Unger & Federico Tombari,conf/iros/MayrUT18,https://doi.org/10.1109/IROS.2018.8594480,Robotics
Adapting Semantic Segmentation Models for Changes in Illumination and Camera Perspective.,2019,Wei Zhou 0025 & Alex Zyner & Stewart Worrall & Eduardo M. Nebot,journals/ral/ZhouZWN19,https://doi.org/10.1109/LRA.2019.2891027,Robotics
ReMod3D: A high-performance simulator for autonomous; self-reconfigurable robots.,2013,Thomas Joseph Collins & Nadeesha Oliver Ranasinghe & Wei-Min Shen,conf/iros/CollinsRS13,https://doi.org/10.1109/IROS.2013.6696970,Robotics
DIMSAN: Fast Exploration with the Synergy between Density-based Intrinsic Motivation and Self-adaptive Action Noise.,2021,Jiayi Li & Boyao Li & Tao Lu & Ning Lu & Yinghao Cai & Shuo Wang 0001,conf/icra/LiLLLCW21,https://doi.org/10.1109/ICRA48506.2021.9561740,Robotics
Global Model Learning for Large Deformation Control of Elastic Deformable Linear Objects: An Efficient and Adaptive Approach.,2023,Mingrui Yu & Kangchen Lv & Hanzhong Zhong & Shiji Song & Xiang Li 0009,journals/trob/YuLZSL23,https://doi.org/10.1109/TRO.2022.3200546,Robotics
Towards a minimal architecture for a printable; modular; and robust sensing skin.,2012,Austin Buchan & Jonathan Bachrach & Ronald S. Fearing,conf/iros/BuchanBF12,https://doi.org/10.1109/IROS.2012.6386210,Robotics
Learning task-specific models for dexterous; in-hand manipulation with simple; adaptive robot hands.,2016,Minas V. Liarokapis & Aaron M. Dollar,conf/iros/LiarokapisD16,https://doi.org/10.1109/IROS.2016.7759394,Robotics
Collective Transport of Unconstrained Objects via Implicit Coordination and Adaptive Compliance.,2021,Nicole E. Carey & Justin Werfel,conf/icra/CareyW21,https://doi.org/10.1109/ICRA48506.2021.9561186,Robotics
Adaptive collaborative estimation of multi-agent mobile robotic systems.,2012,Stephen S. Nestinger & Michael A. Demetriou,conf/icra/NestingerD12,https://doi.org/10.1109/ICRA.2012.6224774,Robotics
A Hybrid Compact Neural Architecture for Visual Place Recognition.,2020,Marvin Chancán & Luis Hernandez-Nunez & Ajay Narendra & Andrew B. Barron & Michael Milford,journals/ral/ChancanHNBM20,https://doi.org/10.1109/LRA.2020.2967324,Robotics
A novel RISE-based adaptive feedforward controller for redundantly actuated parallel manipulators.,2014,Moussâb Bennehar & Ahmed Chemori & François Pierrot,conf/iros/BenneharCP14a,https://doi.org/10.1109/IROS.2014.6942886,Robotics
Context-Adaptive Management of Drivers' Trust in Automated Vehicles.,2020,Hebert Azevedo-Sa & Suresh Kumaar Jayaraman & X. Jessie Yang & Lionel P. Robert & Dawn M. Tilbury,journals/ral/Azevedo-SaJYRT20,https://doi.org/10.1109/LRA.2020.3025736,Robotics
Toward Self-Healing Actuators: A Preliminary Concept.,2016,Seppe Terryn & Glenn Mathijssen & Joost Brancart & Tom Verstraten & Guy Van Assche & Bram Vanderborght,journals/trob/TerrynMBVAV16,https://doi.org/10.1109/TRO.2016.2558201,Robotics
Adaptive neural network Dynamic Surface Control: An evaluation on the musculoskeletal robot Anthrob.,2015,Michael Jäntsch & Steffen Wittmeier & Konstantinos Dalamagkidis & Guido Herrmann & Alois C. Knoll,conf/icra/JantschWDHK15,https://doi.org/10.1109/ICRA.2015.7139799,Robotics
HiGen: A high-speed genderless mechanical connection mechanism with single-sided disconnect for self-reconfigurable modular robots.,2014,Christopher Parrott & Tony J. Dodd & Roderich Gross,conf/iros/ParrottDG14,https://doi.org/10.1109/IROS.2014.6943114,Robotics
Path Tracking Control of Self-Reconfigurable Robot hTetro With Four Differential Drive Units.,2020,Yuyao Shi & Mohan Rajesh Elara & Anh Vu Le & Veerajagadheswar Prabakaran & Kristin L. Wood,journals/ral/ShiELPW20,https://doi.org/10.1109/LRA.2020.2983683,Robotics
Autonomous 6D-docking and manipulation with non-stationary-base using self-reconfigurable modular robots.,2016,Luenin Barrios & Thomas Joseph Collins & Robert Kovac & Wei-Min Shen,conf/iros/BarriosCKS16,https://doi.org/10.1109/IROS.2016.7759451,Robotics
The application of service-oriented architectures in distributed automation systems.,2014,Wenbin William Dai & Valeriy Vyatkin & James H. Christensen,conf/icra/DaiVC14,https://doi.org/10.1109/ICRA.2014.6906618,Robotics
Adaptive Robot Body Learning and Estimation Through Predictive Coding.,2018,Pablo Lanillos & Gordon Cheng,conf/iros/LanillosC18,https://doi.org/10.1109/IROS.2018.8593684,Robotics
An Adaptive Supervisory Control Approach to Dynamic Locomotion Under Parametric Uncertainty.,2020,Prem Chand & Sushant Veer & Ioannis Poulakakis,conf/icra/ChandVP20,https://doi.org/10.1109/ICRA40945.2020.9197120,Robotics
Closed-Loop Position Control of a Self-Sensing 3-DoF Origami Module With Pneumatic Actuators.,2021,Mustafa Mete & Jamie Paik,journals/ral/MeteP21,https://doi.org/10.1109/LRA.2021.3102952,Robotics
Design of a Reconfigurable Robot with Size-Adaptive Path Planner.,2022,S. M. Bhagya P. Samarakoon & M. A. Viraj J. Muthugala & Manivannan Kalimuthu & Sathis Kumar Chandrasekaran & Mohan Rajesh Elara,conf/iros/SamarakoonMKCE22,https://doi.org/10.1109/IROS47612.2022.9981125,Robotics
Adaptive Tracking Controller for an Alginate Artificial Cell.,2021,Gokhan Kararsiz & Louis William Rogowski & Xiao Zhang 0011 & Anuruddha Bhattacharjee & Min Jun Kim,conf/iros/KararsizRZBK21,https://doi.org/10.1109/IROS51168.2021.9636639,Robotics
Adaptive Sampling of Latent Phenomena using Heterogeneous Robot Teams (ASLaP-HR).,2022,Matthew Malencia & Sandeep Manjanna & M. Ani Hsieh & George J. Pappas & Vijay Kumar 0001,conf/iros/MalenciaMHP022,https://doi.org/10.1109/IROS47612.2022.9982270,Robotics
Efficient path planning for high-DOF articulated robots with adaptive dimensionality.,2015,Dong-Hyung Kim & Youn-Sung Choi & Taejoon Park & Ji Yeong Lee & Chang-Soo Han,conf/icra/KimCPLH15,https://doi.org/10.1109/ICRA.2015.7139512,Robotics
Dynamic terrestrial self-righting with a minimal tail.,2017,Carlos S. Casarez & Ronald S. Fearing,conf/iros/CasarezF17,https://doi.org/10.1109/IROS.2017.8202174,Robotics
Bridging the Model-Reality Gap With Lipschitz Network Adaptation.,2022,Siqi Zhou & Karime Pereida & Wenda Zhao & Angela P. Schoellig,journals/ral/ZhouPZS22,https://doi.org/10.1109/LRA.2021.3131698,Robotics
Adaptive Assist-as-needed Control Based on Actor-Critic Reinforcement Learning.,2019,Yufeng Zhang 0003 & Shuai Li & Karen J. Nolan & Damiano Zanotto,conf/iros/ZhangLNZ19,https://doi.org/10.1109/IROS40897.2019.8968464,Robotics
Self-Supervised Scale Recovery for Monocular Depth and Egomotion Estimation.,2021,Brandon Wagstaff & Jonathan Kelly,conf/iros/WagstaffK21,https://doi.org/10.1109/IROS51168.2021.9635938,Robotics
Self-Contained Kinematic Calibration of a Novel Whole-Body Artificial Skin for Human-Robot Collaboration.,2021,Kandai Watanabe & Matthew Strong & Mary West & Caleb Escobedo & Ander Aramburu & Krishna Chaitanya Kodur & Alessandro Roncone,conf/iros/WatanabeSWEAKR21,https://doi.org/10.1109/IROS51168.2021.9636493,Robotics
Adaptive Neural Admittance Control for Collision Avoidance in Human-Robot Collaborative Tasks.,2019,Xinbo Yu & Wei He 0001 & Chengqian Xue & Bin Li 0078 & Long Cheng 0001 & Chenguang Yang,conf/iros/YuHXLCY19,https://doi.org/10.1109/IROS40897.2019.8967720,Robotics
Towards adaptive semantic subscriptions for stream reasoning in the robot operating system.,2017,Daniel de Leng & Fredrik Heintz,conf/iros/LengH17,https://doi.org/10.1109/IROS.2017.8206440,Robotics
Self-Supervised Point Cloud Understanding via Mask Transformer and Contrastive Learning.,2023,Di Wang & Zhi-Xin Yang,journals/ral/WangY23,https://doi.org/10.1109/LRA.2022.3224370,Robotics
Self-Supervised Deep Reinforcement Learning with Generalized Computation Graphs for Robot Navigation.,2018,Gregory Kahn & Adam Villaflor & Bosen Ding & Pieter Abbeel & Sergey Levine,conf/icra/KahnVDAL18,https://doi.org/10.1109/ICRA.2018.8460655,Robotics
Force adaptation with recursive regression Iterative Learning Controller.,2015,Bojan Nemec & Tadej Petric & Ales Ude,conf/iros/NemecPU15,https://doi.org/10.1109/IROS.2015.7353767,Robotics
A Self-contained Teleoperated Quadrotor: On-Board State-Estimation and Indoor Obstacle Avoidance.,2018,Marcin Odelga & Paolo Stegagno & Nicholas Kochanek & Heinrich H. Bülthoff,conf/icra/OdelgaSKB18,https://doi.org/10.1109/ICRA.2018.8463185,Robotics
Robust attitude estimation using an adaptive unscented Kalman filter.,2019,Antonio C. B. Chiella & Bruno Otávio Soares Teixeira & Guilherme A. S. Pereira,conf/icra/ChiellaTP19,https://doi.org/10.1109/ICRA.2019.8793714,Robotics
Online adaptation of uncertain models using neural network priors and partially observable planning.,2019,Akinobu Hayashi & Dirk Ruiken & Christian Goerick & Tadaaki Hasegawa,conf/icra/HayashiRGH19,https://doi.org/10.1109/ICRA.2019.8793630,Robotics
Self-Assembly of a Class of Infinitesimally Shape-Similar Frameworks.,2018,Ian Buckley & Magnus Egerstedt,conf/iros/BuckleyE18,https://doi.org/10.1109/IROS.2018.8594381,Robotics
Odometry Model Calibration for Self-Driving Vehicles with Noise Correction.,2021,Máté Fazekas & Péter Gáspár & Balázs Németh,conf/iros/FazekasGN21,https://doi.org/10.1109/IROS51168.2021.9635980,Robotics
Learning to Walk a Tripod Mobile Robot Using Nonlinear Soft Vibration Actuators With Entropy Adaptive Reinforcement Learning.,2020,Jae In Kim & Mineui Hong & Kyungjae Lee 0001 & DongWook Kim & Yong-Lae Park & Songhwai Oh,journals/ral/KimHLKPO20,https://doi.org/10.1109/LRA.2020.2970945,Robotics
A dynamically consistent hierarchical control architecture for robotic-assisted tele-echography.,2014,Luís Santos 0003 & Rui Pedro Duarte Cortesão,conf/iros/SantosC14,https://doi.org/10.1109/IROS.2014.6942827,Robotics
An impedance-based control architecture for multi-robot cooperative dual-arm mobile manipulation.,2013,Sebastian Erhart & Dominik Sieber & Sandra Hirche,conf/iros/ErhartSH13,https://doi.org/10.1109/IROS.2013.6696370,Robotics
Adaptive input shaper design for flexible robot manipulators.,2017,Thomas Solatges & Sébastien Rubrecht & Mathieu Rognant & Philippe Bidaud,conf/iros/SolatgesRRB17,https://doi.org/10.1109/IROS.2017.8202191,Robotics
Design of a collaborative architecture for human-robot assembly tasks.,2017,Ilias El Makrini & Kelly Merckaert & Dirk Lefeber & Bram Vanderborght,conf/iros/MakriniMLV17,https://doi.org/10.1109/IROS.2017.8205971,Robotics
Imitative Reinforcement Learning Fusing Vision and Pure Pursuit for Self-driving.,2020,Mingxing Peng & Zhihao Gong & Chen Sun & Long Chen 0005 & Dongpu Cao,conf/icra/PengGS0C20,https://doi.org/10.1109/ICRA40945.2020.9197027,Robotics
A Spring-Aided Two-Dimensional Electromechanical Spine Architecture for Bio-Inspired Robots.,2019,Bonhyun Ku & Sunyu Wang & Arijit Banerjee 0001,conf/iros/KuWB19,https://doi.org/10.1109/IROS40897.2019.8967757,Robotics
Learning a State Transition Model of an Underactuated Adaptive Hand.,2019,Avishai Sintov & Andrew S. Morgan & Andrew Kimmel & Aaron M. Dollar & Kostas E. Bekris & Abdeslam Boularias,journals/ral/SintovMKDBB19,https://doi.org/10.1109/LRA.2019.2894875,Robotics
Self-critical Learning of Influencing Factors for Trajectory Prediction using Gated Graph Convolutional Network.,2021,Niraj Bhujel & Wei-Yun Yau & Han Wang 0001 & Vijay Prakash Dwivedi,conf/iros/BhujelYWD21,https://doi.org/10.1109/IROS51168.2021.9636641,Robotics
Integration of Reactive; Torque-Based Self-Collision Avoidance Into a Task Hierarchy.,2012,Alexander Dietrich & Thomas Wimböck & Alin Albu-Schäffer & Gerd Hirzinger,journals/trob/DietrichWAH12,https://doi.org/10.1109/TRO.2012.2208667,Robotics
ModQuad-Vi: A Vision-Based Self-Assembling Modular Quadrotor.,2019,Guanrui Li & Bruno Gabrich & David Saldaña & Jnaneshwar Das & Vijay Kumar 0001 & Mark Yim,conf/icra/LiGSD0Y19,https://doi.org/10.1109/ICRA.2019.8794056,Robotics
Self-Sensing McKibben Artificial Muscles Embedded With Dielectric Elastomer Sensor.,2021,Ryo Kanno & Shuya Watanabe & Keita Shimizu & Jun Shintake,journals/ral/KannoWSS21,https://doi.org/10.1109/LRA.2021.3093276,Robotics
When less is more: Robot swarms adapt better to changes with constrained communication.,2021,Mohamed S. Talamali & Arindam Saha & James A. R. Marshall & Andreagiovanni Reina,journals/scirobotics/TalamaliSMR21,https://doi.org/10.1126/scirobotics.abf1416,Robotics
Adaptive Model Predictive Control for High-Accuracy Trajectory Tracking in Changing Conditions.,2018,Karime Pereida & Angela P. Schoellig,conf/iros/PereidaS18,https://doi.org/10.1109/IROS.2018.8594267,Robotics
An untethered miniature origami robot that self-folds; walks; swims; and degrades.,2015,Shuhei Miyashita & Steven Guitron & Marvin Ludersdorfer & Cynthia R. Sung & Daniela Rus,conf/icra/MiyashitaGLSR15,https://doi.org/10.1109/ICRA.2015.7139386,Robotics
Development of an Untethered Adaptive Thumb Exoskeleton for Delicate Rehabilitation Assistance.,2022,Guotao Li & Long Cheng 0001 & Ziwen Gao & Xiuze Xia & Jingang Jiang 0001,journals/trob/LiCGXJ22,https://doi.org/10.1109/TRO.2022.3180832,Robotics
Nonlinear Dynamics Modeling and Fault Detection for a Soft Trunk Robot: An Adaptive NN-Based Approach.,2022,Jingting Zhang & Xiaotian Chen & Paolo Stegagno & Chengzhi Yuan,journals/ral/ZhangCSY22,https://doi.org/10.1109/LRA.2022.3184034,Robotics
