title,year,authors,key,ee,venue_category
Optimization of the Reconfiguration Planning of Handling Systems Based on Parallel Manipulators With Delta-Like Architecture.,2017,Jan Brinker & Marco E. Lübbecke & Yukio Takeda & Burkhard Corves,journals/ral/BrinkerLTC17,https://doi.org/10.1109/LRA.2017.2705286,Robotics
Saliency-guided adaptive seeding for supervoxel segmentation.,2017,Ge Gao & Mikko Lauri & Jianwei Zhang 0001 & Simone Frintrop,conf/iros/GaoLZF17,https://doi.org/10.1109/IROS.2017.8206374,Robotics
Enhancing Flexibility and Adaptability in Conjoined Human-Robot Industrial Tasks with a Minimalist Physical Interface.,2022,Juan M. Gandarias & Pietro Balatti & Edoardo Lamon & Marta Lorenzini & Arash Ajoudani,conf/icra/GandariasBLLA22,https://doi.org/10.1109/ICRA46639.2022.9812225,Robotics
Adaptability Preserving Domain Decomposition for Stabilizing Sim2Real Reinforcement Learning.,2020,Haichuan Gao & Zhile Yang & Xin Su & Tian Tan 0003 & Feng Chen 0007,conf/iros/GaoYS0020,https://doi.org/10.1109/IROS45743.2020.9341124,Robotics
Discrete Optimization of Adaptive State Lattices for Iterative Motion Planning on Unmanned Ground Vehicles.,2021,Benned Hedegaard & Ethan Fahnestock & Jacob Arkin & Ashwin Menon & Thomas M. Howard,conf/iros/HedegaardFAMH21,https://doi.org/10.1109/IROS51168.2021.9636181,Robotics
Tunneling-based self-reconfiguration of heterogeneous sliding cube-shaped modular robots in environments with obstacles.,2017,Hiroshi Kawano,conf/icra/Kawano17,https://doi.org/10.1109/ICRA.2017.7989100,Robotics
Adaptive Multirobot Formation Planning to Enclose and Track a Target With Motion and Visibility Constraints.,2020,Gonzalo López-Nicolás & Miguel Aranda & Youcef Mezouar,journals/trob/Lopez-NicolasAM20,https://doi.org/10.1109/TRO.2019.2943059,Robotics
A Self-Folding Pneumatic Piston for Mechanically Robust Origami Robots.,2019,Chang Liu 0022 & Alec Orlofsky & Christa D. Kitcher & Samuel M. Felton,journals/ral/LiuOKF19,https://doi.org/10.1109/LRA.2019.2895881,Robotics
Stability Analysis of a Hierarchical Architecture for Discrete-Time Sensor-Based Control of Robotic Systems.,2014,Magnus Bjerkeng & Pietro Falco & Ciro Natale & Kristin Ytterstad Pettersen,journals/trob/BjerkengFNP14,https://doi.org/10.1109/TRO.2013.2294882,Robotics
Comparative experimental evaluation of a new adaptive identifier for underwater vehicles.,2013,Christopher J. McFarland & Louis L. Whitcomb,conf/icra/McFarlandW13,https://doi.org/10.1109/ICRA.2013.6631233,Robotics
A control architecture for physical human-UAV interaction with a fully actuated hexarotor.,2017,Sujit Rajappa & Heinrich H. Bülthoff & Marcin Odelga & Paolo Stegagno,conf/iros/RajappaBOS17,https://doi.org/10.1109/IROS.2017.8206332,Robotics
Feature-aided Bundle Adjustment Learning Framework for Self-supervised Monocular Visual Odometry.,2021,Weijun Mai & Yoshihiro Watanabe,conf/iros/MaiW21,https://doi.org/10.1109/IROS51168.2021.9636756,Robotics
Cost Adaptation for Robust Decentralized Swarm Behaviour.,2018,Peter Henderson 0002 & Matthew Vertescher & David Meger & Mark Coates,conf/iros/0002VMC18,https://doi.org/10.1109/IROS.2018.8594283,Robotics
Robots of the Lost Arc: Self-Supervised Learning to Dynamically Manipulate Fixed-Endpoint Cables.,2021,Harry Zhang & Jeffrey Ichnowski & Daniel Seita & Jonathan Wang & Huang Huang & Ken Goldberg,conf/icra/ZhangISWHG21,https://doi.org/10.1109/ICRA48506.2021.9561630,Robotics
Multi-Level Consistency Learning for Source-Free Model Adaptation.,2022,Xin Luo 0009 & Wei Chen 0009 & Chen Li 0034 & Bin Zhou 0004 & Yusong Tan,journals/ral/LuoCLZT22,https://doi.org/10.1109/LRA.2022.3216997,Robotics
On the adaptation of dynamic walking to persistent external forcing using hybrid zero dynamics control.,2015,Sushant Veer & Mohamad Shafiee Motahar & Ioannis Poulakakis,conf/iros/VeerMP15,https://doi.org/10.1109/IROS.2015.7353492,Robotics
Plan folding motion for rigid self-folding machine via discrete domain sampling.,2015,Zhonghua Xi & Jyh-Ming Lien,conf/icra/XiL15,https://doi.org/10.1109/ICRA.2015.7139601,Robotics
Theoretical Derivation and Realization of Adaptive Grasping Based on Rotational Incipient Slip Detection.,2020,Tetsuya Narita & Satoko Nagakari & William Conus & Toshimitsu Tsuboi & Ken'ichiro Nagasaka,conf/icra/NaritaNCTN20,https://doi.org/10.1109/ICRA40945.2020.9196615,Robotics
Adaptive tensegrity locomotion: Controlling a compliant icosahedron with symmetry-reduced reinforcement learning.,2021,David Allen Surovik & Kun Wang & Massimo Vespignani & Jonathan Bruce & Kostas E. Bekris,journals/ijrr/SurovikWVBB21,https://doi.org/10.1177/0278364919859443,Robotics
Self-healing soft pneumatic robots.,2017,Joost Brancart & Dirk Lefeber & Guy Van Assche & Bram Vanderborght,journals/scirobotics/BrancartLAV17,https://doi.org/10.1126/scirobotics.aan4268,Robotics
Automatic Parameter Adaptation for Quadrotor Trajectory Planning.,2022,Xin Zhou & Chao Xu 0001 & Fei Gao 0011,conf/iros/Zhou0022,https://doi.org/10.1109/IROS47612.2022.9981552,Robotics
Self-Organized Evasive Fountain Maneuvers with a Bioinspired Underwater Robot Collective.,2021,Florian Berlinger & Paula Wulkop & Radhika Nagpal,conf/icra/BerlingerWN21,https://doi.org/10.1109/ICRA48506.2021.9561407,Robotics
Self-Modifying Morphology Experiments with DyRET: Dynamic Robot for Embodied Testing.,2019,Tønnes F. Nygaard & Charles P. Martin & Jim Tørresen & Kyrre Glette,conf/icra/NygaardMTG19,https://doi.org/10.1109/ICRA.2019.8793663,Robotics
A Self-Modulated Impedance Multimodal Interaction Framework for Human-Robot Collaboration.,2019,Luca Muratore & Arturo Laurenzi & Nikos G. Tsagarakis,conf/icra/MuratoreLT19,https://doi.org/10.1109/ICRA.2019.8794168,Robotics
Walking Control Based on Step Timing Adaptation.,2020,Majid Khadiv & Alexander Herzog & S. Ali A. Moosavian & Ludovic Righetti,journals/trob/KhadivHMR20,https://doi.org/10.1109/TRO.2020.2982584,Robotics
Interactive Trajectory Adaptation through Force-guided Bayesian Optimization.,2019,Leonel Dario Rozo,conf/iros/Rozo19,https://doi.org/10.1109/IROS40897.2019.8968571,Robotics
Robust Adaptive Ensemble Adversary Reinforcement Learning.,2022,Peng Zhai & Taixian Hou & Xiaopeng Ji & Zhiyan Dong & Lihua Zhang,journals/ral/ZhaiHJDZ22,https://doi.org/10.1109/LRA.2022.3220531,Robotics
Learning Action Representations for Self-supervised Visual Exploration.,2019,Changjae Oh & Andrea Cavallaro,conf/icra/OhC19,https://doi.org/10.1109/ICRA.2019.8794401,Robotics
Self-supervised Transparent Liquid Segmentation for Robotic Pouring.,2022,Gautham Narayan Narasimhan & Kai Zhang & Ben Eisner & Xingyu Lin & David Held,conf/icra/NarasimhanZELH22,https://doi.org/10.1109/ICRA46639.2022.9812000,Robotics
Area of acceptance for 3D self-aligning robotic connectors: Concepts; metrics; and designs.,2014,Nick Eckenstein & Mark Yim,conf/icra/EckensteinY14,https://doi.org/10.1109/ICRA.2014.6907010,Robotics
Adaptive image-based positioning of RCM mechanisms using angle and distance features.,2015,David Navarro-Alarcon & Hiu Man Yip & Zerui Wang & Yunhui Liu & Weiyang Lin & Peng Li 0019,conf/iros/Navarro-Alarcon15,https://doi.org/10.1109/IROS.2015.7354141,Robotics
Nonlinear Adaptive Control of Quadrotor Multi-Flipping Maneuvers in the Presence of Time-Varying Torque Latency.,2018,Ying Chen 0020 & Néstor Osvaldo Pérez-Arancibia,conf/iros/ChenP18,https://doi.org/10.1109/IROS.2018.8594265,Robotics
People's Adaptive Side-by-Side Model Evolved to Accompany Groups of People by Social Robots.,2020,Ely Repiso & Anaís Garrell & Alberto Sanfeliu,journals/ral/RepisoGS20,https://doi.org/10.1109/LRA.2020.2970676,Robotics
Neuromorphic computing hardware and neural architectures for robotics.,2022,Yulia Sandamirskaya & Mohsen Kaboli & Jörg Conradt & Tansu Celikel,journals/scirobotics/SandamirskayaKC22,https://doi.org/10.1126/scirobotics.abl8419,Robotics
LiDARNet: A Boundary-Aware Domain Adaptation Model for Point Cloud Semantic Segmentation.,2021,Peng Jiang & Srikanth Saripalli,conf/icra/JiangS21,https://doi.org/10.1109/ICRA48506.2021.9561255,Robotics
Magnetically Controlled Modular Cubes With Reconfigurable Self-Assembly and Disassembly.,2022,Anuruddha Bhattacharjee & Yitong Lu & Aaron T. Becker & Min Jun Kim,journals/trob/BhattacharjeeLB22,https://doi.org/10.1109/TRO.2021.3114607,Robotics
A Metric Space Perspective on Self-Supervised Policy Adaptation.,2021,Cristian Bodnar & Karol Hausman & Gabriel Dulac-Arnold & Rico Jonschkowski,journals/ral/BodnarHDJ21,https://doi.org/10.1109/LRA.2021.3068100,Robotics
Mechanical Intelligence for Adaptive Precision Grasp.,2021,Qiujie Lu & Nicholas Baron & Guochao Bai & Nicolas Rojas 0002,conf/icra/LuBBR21,https://doi.org/10.1109/ICRA48506.2021.9561457,Robotics
A Generic Decentralized Gait Generator Architecture for Statically Stable Motion of Crawling Robots.,2019,Ashish Malik,conf/irc/Malik19,https://doi.org/10.1109/IRC.2019.00124,Robotics
Joint self-localization and tracking of generic objects in 3D range data.,2013,Frank Moosmann & Christoph Stiller,conf/icra/MoosmannS13,https://doi.org/10.1109/ICRA.2013.6630716,Robotics
Observer and Robust H∞ Control of a 2-DOF Piezoelectric Actuator Equipped With Self-Measurement.,2018,Omar Aljanaideh & Micky Rakotondrabe,journals/ral/AljanaidehR18,https://doi.org/10.1109/LRA.2018.2795045,Robotics
Spatio-temporal synchronization of periodic movements by style-phase adaptation: Application to biped walking.,2012,Takamitsu Matsubara & Akimasa Uchikata & Jun Morimoto,conf/icra/MatsubaraUM12,https://doi.org/10.1109/ICRA.2012.6224854,Robotics
A self-triggered visual servoing model predictive control scheme for under-actuated underwater robotic vehicles.,2014,Shahab Heshmati-Alamdari & Alina Eqtami & George C. Karras & Dimos V. Dimarogonas & Kostas J. Kyriakopoulos,conf/icra/Heshmati-AlamdariEKDK14,https://doi.org/10.1109/ICRA.2014.6907414,Robotics
Energy harvesting analysis for Moball; A self-propelled mobile sensor platform capable of long duration operation in harsh terrains.,2014,Matthew R. Burkhardt & Faranak Davoodi & Joel W. Burdick & Farhooman Davoudi,conf/icra/BurkhardtDBD14,https://doi.org/10.1109/ICRA.2014.6907241,Robotics
Towards classes of architectural dependability assurance for machine-learning-based systems.,2020,Max Scheerer & Jonas Klamroth & Ralf H. Reussner & Bernhard Beckert,conf/icse/ScheererKRB20,https://doi.org/10.1145/3387939.3388613,Self-Adaptive_Systems
Mobile robot control on uneven and slippery ground: An adaptive approach based on a multi-model observer.,2012,Roland Lenain & Benoît Thuilot,conf/iros/LenainT12,https://doi.org/10.1109/IROS.2012.6385533,Robotics
A CPG-based locomotion control architecture for hexapod robot.,2013,Haitao Yu 0002 & Wei Guo 0015 & Jing Deng & Mantian Li & Hegao Cai,conf/iros/YuGDLC13,https://doi.org/10.1109/IROS.2013.6697170,Robotics
A novel adaptive terminal sliding mode control for parallel manipulators: Design and real-time experiments.,2017,Moussâb Bennehar & Gamal El-Ghazaly & Ahmed Chemori & François Pierrot,conf/icra/BenneharECP17,https://doi.org/10.1109/ICRA.2017.7989722,Robotics
Towards a Passive Self-Assembling Macroscale Multi-Robot System.,2021,Martin Jílek & Michael Somr & Miroslav Kulich & Jan Zeman & Libor Preucil,journals/ral/JilekSKZP21,https://doi.org/10.1109/LRA.2021.3096748,Robotics
Softness-Adaptive Pinch-Grasp Strategy Using Fingertip Tactile Information of Robot Hand.,2021,Sungwoo Park & Donghyun Hwang,journals/ral/ParkH21,https://doi.org/10.1109/LRA.2021.3092770,Robotics
Reactive Visual Odometry Scheduling Based on Noise Analysis using an Adaptive Extended Kalman Filter.,2021,Mateusz Tomasz Malinowski & Arthur Richards & Mark Woods,conf/iros/MalinowskiRW21,https://doi.org/10.1109/IROS51168.2021.9636214,Robotics
Probabilistic Computation and Emotion as Self-regulation.,2015,Rickard von Haugwitz & Gordana Dodig-Crnkovic,conf/ecsa/HaugwitzD15,https://doi.org/10.1145/2797433.2797442,Software_Architecture
vSimilar: A high-adaptive VM scheduler based on the CPU pool mechanism.,2019,Liwei Lin & Xiaodong Liu & Ruhui Ma & Jian Li 0021 & Dajin Wang & Haibing Guan,journals/jsa/LinLMLWG19,https://doi.org/10.1016/j.sysarc.2019.02.002,Software_Architecture
Compact models for adaptive sampling in marine robotics.,2020,Trygve Olav Fossum & John P. Ryan 0001 & Tapan Mukerji & Jo Eidsvik & Thom Maughan & Martin Ludvigsen & Kanna Rajan,journals/ijrr/FossumRMEMLR20,https://doi.org/10.1177/0278364919884141,Robotics
On Explainability and Sensor-Adaptability of a Robot Tactile Texture Representation Using a Two-Stage Recurrent Networks.,2021,Ruihan Gao & Tian Tian & Zhiping Lin & Yan Wu 0002,conf/iros/GaoTLW21,https://doi.org/10.1109/IROS51168.2021.9636380,Robotics
Self-supervised Learning for Single View Depth and Surface Normal Estimation.,2019,Huangying Zhan & Chamara Saroj Weerasekera & Ravi Garg & Ian D. Reid 0001,conf/icra/ZhanWGR19,https://doi.org/10.1109/ICRA.2019.8793984,Robotics
π-SoC: Heterogeneous SoC Architecture for Visual Inertial SLAM Applications.,2018,Jie Tang 0003 & Bo Yu & Shaoshan Liu & Zhe Zhang 0006 & Weikang Fang & Yanjun Zhang,conf/iros/0003YLZFZ18,https://doi.org/10.1109/IROS.2018.8594181,Robotics
GateNet: An Efficient Deep Neural Network Architecture for Gate Perception Using Fish-Eye Camera in Autonomous Drone Racing.,2021,Huy Xuan Pham & Ilker Bozcan & Andriy Sarabakha & Sami Haddadin & Erdal Kayacan,conf/iros/PhamBSHK21,https://doi.org/10.1109/IROS51168.2021.9636207,Robotics
DIJE: Dense Image Jacobian Estimation for Robust Robotic Self-Recognition and Visual Servoing.,2022,Yasunori Toshimitsu & Kento Kawaharazuka & Akihiro Miki & Kei Okada & Masayuki Inaba,conf/iros/ToshimitsuKMOI22,https://doi.org/10.1109/IROS47612.2022.9981868,Robotics
Task space adaptation via the learning of gait controllers of magnetic soft millirobots.,2021,Sinan Özgün Demir & Utku Culha & Alp Can Karacakol & Abdon Pena-Francesch & Sebastian Trimpe & Metin Sitti,journals/ijrr/DemirCKPTS21,https://doi.org/10.1177/02783649211021869,Robotics
Bootstrapped Self-Supervised Training with Monocular Video for Semantic Segmentation and Depth Estimation.,2021,Yihao Zhang & John J. Leonard,conf/iros/ZhangL21,https://doi.org/10.1109/IROS51168.2021.9636330,Robotics
Experimental validation of imposed safety regions for neural controlled human patient self-feeding using the modular prosthetic limb.,2013,Brock A. Wester & Matthew P. Para & Ashok Sivakumar & Michael D. M. Kutzer & Kapil D. Katyal & Alan D. Ravitz & James D. Beaty & Michael P. McLoughlin & Matthew S. Johannes,conf/iros/WesterPSKKRBMJ13,https://doi.org/10.1109/IROS.2013.6696454,Robotics
SilhoNet-Fisheye: Adaptation of A ROI Based Object Pose Estimation Network to Monocular Fisheye Images.,2020,Gideon Billings & Matthew Johnson-Roberson,journals/ral/BillingsJ20,https://doi.org/10.1109/LRA.2020.2994036,Robotics
Enhancing the performance of adaptive iterative learning control with reinforcement learning.,2017,Bojan Nemec & Mihael Simonic & Nejc Likar & Ales Ude,conf/iros/NemecSLU17,https://doi.org/10.1109/IROS.2017.8206038,Robotics
Reconfigurable Underactuated Adaptive Gripper Designed by Morphological Computation.,2022,Ivan I. Borisov & Evgenii E. Khornutov & Dmitriy V. Ivolga & Nikita A. Molchanov & Ivan A. Maksimov & Sergey A. Kolyubin,conf/icra/BorisovKIMMK22,https://doi.org/10.1109/ICRA46639.2022.9811738,Robotics
Learning Domain Adaptation with Model Calibration for Surgical Report Generation in Robotic Surgery.,2021,Mengya Xu & Mobarakol Islam & Chwee Ming Lim & Hongliang Ren 0001,conf/icra/XuIL021,https://doi.org/10.1109/ICRA48506.2021.9561569,Robotics
Towards rapid mechanical customization of cm-scale self-folding agents.,2017,William P. Weston-Dawkes & Aaron C. Ong & Mohamad Ramzi Abdul Majit & Francis Joseph & Michael Thomas Tolley,conf/iros/Weston-DawkesOM17,https://doi.org/10.1109/IROS.2017.8206295,Robotics
Engineering Robotics Software Architectures with Exchangeable Model Transformations.,2017,Kai Adam & Katrin Hölldobler & Bernhard Rumpe & Andreas Wortmann 0001,conf/irc/AdamHRW17,https://doi.org/10.1109/IRC.2017.16,Robotics
Proposal and Prototyping of Self-Excited Pneumatic Actuator Using Automatic-Flow-Path-Switching-Mechanism.,2020,Kosuke Tani & Hiroyuki Nabae & Gen Endo & Koichi Suzumori,journals/ral/TaniNES20,https://doi.org/10.1109/LRA.2020.2974448,Robotics
Stable and Compliant Motion of Physical Human-Robot Interaction Coupled With a Moving Environment Using Variable Admittance and Adaptive Control.,2018,Hsieh-Yu Li & Ishara Paranawithana & Liangjing Yang & Terence Sey Kiat Lim & Shaohui Foong & Foo Cheong Ng & U-Xuan Tan,journals/ral/LiPYLFNT18,https://doi.org/10.1109/LRA.2018.2812916,Robotics
Robust; Occlusion-aware Pose Estimation for Objects Grasped by Adaptive Hands.,2020,Bowen Wen & Chaitanya Mitash & Sruthi Soorian & Andrew Kimmel & Avishai Sintov & Kostas E. Bekris,conf/icra/WenMSKSB20,https://doi.org/10.1109/ICRA40945.2020.9197350,Robotics
Adaptation of quadruped gaits using surface classification and gait optimization.,2013,Jeong-Jung Kim & Ju-Jang Lee,conf/iros/KimL13,https://doi.org/10.1109/IROS.2013.6696430,Robotics
Self-Supervised Depth Completion for Active Stereo.,2022,Frederik Warburg & Daniel Hernández Juárez & Juan Tarrio & Alexander Vakhitov & Ujwal Bonde & Pablo F. Alcantarilla,journals/ral/WarburgJTVBA22,https://doi.org/10.1109/LRA.2022.3145512,Robotics
A Novel Coding Architecture for LiDAR Point Cloud Sequence.,2020,Xuebin Sun & Sukai Wang & Miaohui Wang & Zheng Wang 0002 & Ming Liu 0001,journals/ral/SunWWWL20,https://doi.org/10.1109/LRA.2020.3010207,Robotics
Inverse Optimal Robust Adaptive Controller for Upper Limb Rehabilitation Exoskeletons With Inertia and Load Uncertainties.,2021,Jiamin Wang & Oumar R. Barry,journals/ral/WangB21,https://doi.org/10.1109/LRA.2021.3061361,Robotics
Adaptive Robust Kernels for Non-Linear Least Squares Problems.,2021,Nived Chebrolu & Thomas Läbe & Olga Vysotska & Jens Behley & Cyrill Stachniss,journals/ral/ChebroluLVBS21,https://doi.org/10.1109/LRA.2021.3061331,Robotics
Managing safety and mission completion via collective run-time adaptation.,2019,Darko Bozhinoski & David Garlan & Ivano Malavolta & Patrizio Pelliccione,journals/jsa/BozhinoskiGMP19,https://doi.org/10.1016/j.sysarc.2019.02.018,Software_Architecture
One to Many: Adaptive Instrument Segmentation via Meta Learning and Dynamic Online Adaptation in Robotic Surgical Video.,2021,Zixu Zhao & Yueming Jin & Bo Lu & Chi-Fai Ng & Qi Dou 0001 & Yun-Hui Liu & Pheng-Ann Heng,conf/icra/ZhaoJLNDLH21,https://doi.org/10.1109/ICRA48506.2021.9561690,Robotics
Multimodal imitation using self-learned sensorimotor representations.,2016,Martina Zambelli & Yiannis Demiris,conf/iros/ZambelliD16,https://doi.org/10.1109/IROS.2016.7759582,Robotics
Automated real-time control of fluidic self-assembly of microparticles.,2014,Massimo Mastrangeli & Felix Schill & Jonas Goldowsky & Helmut Knapp & Juergen Brugger & Alcherio Martinoli,conf/icra/MastrangeliSGKBM14,https://doi.org/10.1109/ICRA.2014.6907721,Robotics
Using Simulation and Domain Adaptation to Improve Efficiency of Deep Robotic Grasping.,2018,Konstantinos Bousmalis & Alex Irpan & Paul Wohlhart & Yunfei Bai & Matthew Kelcey & Mrinal Kalakrishnan & Laura Downs & Julian Ibarz & Peter Pastor & Kurt Konolige & Sergey Levine & Vincent Vanhoucke,conf/icra/BousmalisIWBKKD18,https://doi.org/10.1109/ICRA.2018.8460875,Robotics
An adjustable autonomy paradigm for adapting to expert-novice differences.,2013,Bennie Lewis & Bulent Tastan & Gita Sukthankar,conf/iros/LewisTS13,https://doi.org/10.1109/IROS.2013.6696571,Robotics
Inchworm Locomotion Mechanism Inspired Self-Deformable Capsule-Like Robot: Design; Modeling; and Experimental Validation.,2018,Yudong Luo & Na Zhao 0008 & Kwang J. Kim & Jingang Yi & Yantao Shen 0001,conf/icra/LuoZKYS18,https://doi.org/10.1109/ICRA.2018.8460666,Robotics
Model-Based Control Architecture for a Twin Jet Unmanned Surface Vessel.,2019,Jose Villa & Jussi Aaltonen & Kari T. Koskinen,conf/irc/VillaAK19,https://doi.org/10.1109/IRC.2019.00083,Robotics
An Adaptive Velocity Obstacle Avoidance Algorithm for Autonomous Surface Vehicles.,2019,Daniel Filipe Campos & Aníbal Matos & Andry Maykol Pinto,conf/iros/CamposMP19,https://doi.org/10.1109/IROS40897.2019.8968156,Robotics
Data-Driven Adaptive Task Allocation for Heterogeneous Multi-Robot Teams Using Robust Control Barrier Functions.,2021,Yousef Emam & Gennaro Notomista & Paul Glotfelter & Magnus Egerstedt,conf/icra/EmamNGE21,https://doi.org/10.1109/ICRA48506.2021.9560857,Robotics
Context-based intent understanding using an Activation Spreading architecture.,2015,Mohammad Taghi Saffar & Mircea Nicolescu & Monica N. Nicolescu & Banafsheh Rekabdar,conf/iros/SaffarNNR15,https://doi.org/10.1109/IROS.2015.7353791,Robotics
Adaptive Information Gathering via Imitation Learning.,2017,Sanjiban Choudhury & Ashish Kapoor & Gireeja Ranade & Sebastian A. Scherer & Debadeepta Dey,conf/rss/ChoudhuryKRSD17,http://www.roboticsproceedings.org/rss13/p41.html,Robotics
Rapid calibration of a multi-sensorial humanoid's upper body: An automatic and self-contained approach.,2015,Oliver Birbach & Udo Frese & Berthold Bäuml,journals/ijrr/BirbachFB15,https://doi.org/10.1177/0278364914548201,Robotics
Human-to-Robot Manipulability Domain Adaptation with Parallel Transport and Manifold-Aware ICP.,2022,Anna Reithmeir & Luis Figueredo & Sami Haddadin,conf/iros/ReithmeirFH22,https://doi.org/10.1109/IROS47612.2022.9981796,Robotics
Coverage Path Planning with Adaptive Viewpoint Sampling to Construct 3D Models of Complex Structures for the Purpose of Inspection.,2018,Randa Almadhoun & Tarek Taha & Dongming Gan & Jorge Dias 0001 & Yahya H. Zweiri & Lakmal D. Seneviratne,conf/iros/AlmadhounTG0ZS18,https://doi.org/10.1109/IROS.2018.8593719,Robotics
Self-righting; steering and takeoff angle adjusting for a jumping robot.,2012,Jun Zhang 0030 & Guangming Song & Zhen Li & Guifang Qiao & Hongtao Sun & Aiguo Song,conf/iros/ZhangSLQSS12,https://doi.org/10.1109/IROS.2012.6385466,Robotics
QoE-driven Delay-adaptive Control Scheme Switching for Time-delayed Bilateral Teleoperation with Haptic Data Reduction.,2021,Xiao Xu 0001 & Siyuan Zhang & Qian Liu & Eckehard G. Steinbach,conf/iros/XuZLS21,https://doi.org/10.1109/IROS51168.2021.9636716,Robotics
Predictive gaze stabilization during periodic locomotion based on Adaptive Frequency Oscillators.,2012,Sébastien Gay & Auke Jan Ijspeert & José Santos-Victor,conf/icra/GayIS12,https://doi.org/10.1109/ICRA.2012.6225001,Robotics
Robust and Adaptive Robot Self-Assembly Based on Vascular Morphogenesis.,2018,Mohammad Divband Soorati & Javad Ghofrani & Payam Zahadat & Heiko Hamann,conf/iros/SooratiGZH18,https://doi.org/10.1109/IROS.2018.8594093,Robotics
An extensible architecture for robust multimodal human-robot communication.,2013,Silvia Rossi 0002 & Enrico Leone & Michelangelo Fiore & Alberto Finzi & Francesco Cutugno,conf/iros/RossiLFFC13,https://doi.org/10.1109/IROS.2013.6696665,Robotics
Torque-Actuated Multimodal Locomotion of Ferrofluid Robot With Environment and Task Adaptability.,2022,Lidong Yang & Mengmeng Sun & Li Zhang 0010,conf/iros/YangS022,https://doi.org/10.1109/IROS47612.2022.9981041,Robotics
An Insect-Scale Self-Sufficient Rolling Microrobot.,2020,Palak Bhushan & Claire J. Tomlin,journals/ral/BhushanT20,https://doi.org/10.1109/LRA.2019.2949735,Robotics
Online fault detection and model adaptation for Underwater Vehicles in the case of thruster failures.,2016,Georgios Fagogenis & Valerio De Carolis & David M. Lane,conf/icra/FagogenisCL16,https://doi.org/10.1109/ICRA.2016.7487421,Robotics
Model-free Online Motion Adaptation for Optimal Range and Endurance of Multicopters.,2019,Andrea Tagliabue & Xiangyu Wu & Mark W. Mueller,conf/icra/TagliabueWM19,https://doi.org/10.1109/ICRA.2019.8793708,Robotics
A mobile self-leveling landing platform for VTOL UAVs.,2015,Stephen A. Conyers & Nikolaos I. Vitzilaios & Matthew J. Rutherford & Kimon P. Valavanis,conf/icra/ConyersVRV15,https://doi.org/10.1109/ICRA.2015.7139272,Robotics
CNN-based Foothold Selection for Mechanically Adaptive Soft Foot.,2020,Jakub Bednarek & Noel Maalouf & Mathew Jose Pollayil & Manolo Garabini & Manuel G. Catalano & Giorgio Grioli & Dominik Belter,conf/iros/BednarekMPGCGB20,https://doi.org/10.1109/IROS45743.2020.9340910,Robotics
Requirements and architectural approaches to adaptive software systems: a comparative study.,2013,Konstantinos Angelopoulos & Vítor Estêvão Silva Souza & João Pimentel 0001,conf/icse/AngelopoulosSP13,https://doi.org/10.1109/SEAMS.2013.6595489,Self-Adaptive_Systems
Measurement-based real-time analysis of robotic software architectures.,2016,Nicolas Gobillot & Fabrice Guet & David Doose & Christophe Grand & Charles Lesire & Luca Santinelli,conf/iros/GobillotGDGLS16,https://doi.org/10.1109/IROS.2016.7759509,Robotics
Dual-space adaptive control of redundantly actuated cable-driven parallel robots.,2013,Johann Lamaury & Marc Gouttefarde & Ahmed Chemori & Pierre-Elie Herve,conf/iros/LamauryGCH13,https://doi.org/10.1109/IROS.2013.6697060,Robotics
Real-time estimate of period derivatives using adaptive oscillators: Application to impedance-based walking assistance.,2012,Renaud Ronsse & Stefano Marco Maria De Rossi & Nicola Vitiello & Tommaso Lenzi & Bram Koopman & Herman van der Kooij & Maria Chiara Carrozza & Auke Jan Ijspeert,conf/iros/RonsseRVLKKCI12,https://doi.org/10.1109/IROS.2012.6385702,Robotics
Adaptive bipedal walking through sensory-motor coordination yielded from soft deformable feet.,2012,Dai Owaki & Hiroki Fukuda & Akio Ishiguro,conf/iros/OwakiFI12,https://doi.org/10.1109/IROS.2012.6385894,Robotics
Adaptive Cubature Split Covariance Intersection Filter for Multi-Vehicle Cooperative Localization.,2022,Susu Fang & Hao Li 0024 & Ming Yang 0002,journals/ral/FangLY22,https://doi.org/10.1109/LRA.2021.3137889,Robotics
Predictive and adaptive maps for long-term visual navigation in changing environments.,2019,Lucie Halodová & Eliska Dvoráková & Filip Majer & Tomás Vintr & Óscar Martínez Mozos & Feras Dayoub & Tomás Krajník,conf/iros/HalodovaDMVMDK19,https://doi.org/10.1109/IROS40897.2019.8967994,Robotics
An assistive decision-and-control architecture for force-sensitive hand-arm systems driven by human-machine interfaces.,2015,Jörn Vogel & Sami Haddadin & Beata Jarosiewicz & John D. Simeral & Daniel Bacher & Leigh R. Hochberg & John P. Donoghue & Patrick van der Smagt,journals/ijrr/VogelHJSBHDS15,https://doi.org/10.1177/0278364914561535,Robotics
AdaPT: Real-time adaptive pedestrian tracking for crowded scenes.,2014,Aniket Bera & Nico Galoppo & Dillon Sharlet & Adam T. Lake & Dinesh Manocha,conf/icra/BeraGSLM14,https://doi.org/10.1109/ICRA.2014.6907095,Robotics
Automatic and self-contained calibration of a multi-sensorial humanoid's upper body.,2012,Oliver Birbach & Berthold Bäuml & Udo Frese,conf/icra/BirbachBF12,https://doi.org/10.1109/ICRA.2012.6225004,Robotics
