hit num,title,year,authors,key,ee,venue_category
527,Neuro-Adaptive Dynamic Control with Edge-Computing for Collaborative Digital Twin of an Industrial Robotic Manipulator.,2023,Sumit Kumar Das & Mohammad Helal Uddin & Dan O. Popa & Sabur Baidya,conf/icra/DasUPB23,https://doi.org/10.1109/ICRA48891.2023.10161113,Robotics
535,Adaptive Optimal Electrical Resistance Tomography for Large-Area Tactile Sensing.,2023,Wendong Zheng & Huaping Liu 0001 & Di Guo & Wuqiang Yang,conf/icra/ZhengLGY23,https://doi.org/10.1109/ICRA48891.2023.10161048,Robotics
536,Slice Transformer and Self-supervised Learning for 6DoF Localization in 3D Point Cloud Maps.,2023,Muhammad Ibrahim & Naveed Akhtar & Saeed Anwar & Michael J. Wise & Ajmal Mian,conf/icra/IbrahimAAWM23,https://doi.org/10.1109/ICRA48891.2023.10161128,Robotics
537,Exploring Multimodal Gait Rehabilitation and Assistance through an Adaptable Robotic Platform.,2023,Sophia Otálora & Sergio D. Sierra Marín & Felipe Ballén-Moreno & Marcela Múnera & Carlos A. Cifuentes,conf/icra/OtaloraMBMC23,https://doi.org/10.1109/ICRA48891.2023.10160867,Robotics
538,Test-Time Synthetic-to-Real Adaptive Depth Estimation.,2023,Eojindl Yi & Junmo Kim 0002,conf/icra/YiK23,https://doi.org/10.1109/ICRA48891.2023.10160773,Robotics
541,Proficiency Self-Assessment without Breaking the Robot: Anomaly Detection using Assumption-Alignment Tracking from Safe Experiments.,2023,Xuan Cao & Jacob W. Crandall & Ethan Pedersen & Alvika Gautam & Michael A. Goodrich,conf/icra/CaoCPGG23,https://doi.org/10.1109/ICRA48891.2023.10160916,Robotics
542,DOTIE - Detecting Objects through Temporal Isolation of Events using a Spiking Architecture.,2023,Manish Nagaraj & Chamika Mihiranga Liyanagedera & Kaushik Roy 0001,conf/icra/NagarajLR23,https://doi.org/10.1109/ICRA48891.2023.10161164,Robotics
543,Learning on the Job: Self-Rewarding Offline-to-Online Finetuning for Industrial Insertion of Novel Connectors from Vision.,2023,Ashvin Nair & Brian Zhu & Gokul Narayanan & Eugen Solowjow & Sergey Levine,conf/icra/NairZNSL23,https://doi.org/10.1109/ICRA48891.2023.10161491,Robotics
546,MOCA-MAN: A MObile and reconfigurable Collaborative Robot Assistant for conjoined huMAN-robot actions.,2020,Wansoo Kim & Pietro Balatti & Edoardo Lamon & Arash Ajoudani,conf/icra/KimBLA20,https://doi.org/10.1109/ICRA40945.2020.9197115,Robotics
551,Deep Learning on Home Drone: Searching for the Optimal Architecture.,2023,Alaa Maalouf & Yotam Gurfinkel & Barak Diker & Oren Gal & Daniela Rus & Dan Feldman,conf/icra/MaaloufGDGRF23,https://doi.org/10.1109/ICRA48891.2023.10160827,Robotics
552,Self-supervised Multi-frame Monocular Depth Estimation with Pseudo-LiDAR Pose Enhancement.,2023,Wenhua Wu & Guangming Wang 0001 & Jiquan Zhong & Hesheng Wang 0001 & Zhe Liu 0022,conf/icra/WuWZWL23,https://doi.org/10.1109/ICRA48891.2023.10160391,Robotics
560,Dense Depth Completion Based on Multi-Scale Confidence and Self-Attention Mechanism for Intestinal Endoscopy.,2023,Ruyu Liu & Zhengzhe Liu & Haoyu Zhang & Guodao Zhang & Zhigui Zuo & Weiguo Sheng,conf/icra/LiuLZZZS23,https://doi.org/10.1109/ICRA48891.2023.10161549,Robotics
561,Hierarchical Adaptive Loco-manipulation Control for Quadruped Robots.,2023,Mohsen Sombolestan & Quan Nguyen 0004,conf/icra/SombolestanN23,https://doi.org/10.1109/ICRA48891.2023.10160523,Robotics
576,Robot Trust and Self-Confidence Based Role Arbitration Method for Physical Human-Robot Collaboration.,2023,Qiao Wang & Dikai Liu & Marc G. Carmichael & Chin-Teng Lin,conf/icra/WangLCL23,https://doi.org/10.1109/ICRA48891.2023.10160711,Robotics
580,CEAFFOD: Cross-Ensemble Attention-based Feature Fusion Architecture Towards a Robust and Real-time UAV-based Object Detection in Complex Scenarios.,2023,Ahmed Elhagry & Hang Dai & Abdulmotaleb El-Saddik & Wail Gueaieb & Giulia De Masi,conf/icra/ElhagryDEGM23,https://doi.org/10.1109/ICRA48891.2023.10161287,Robotics
587,An underwater reconfigurable robot with bioinspired electric sense.,2012,Stefano Mintchev & Cesare Stefanini & Alexis Girin & Stefano Marrazza & Stefano Orofino & Vincent Lebastard & Luigi Manfredi & Paolo Dario & Frédéric Boyer,conf/icra/MintchevSGMOLMDB12,https://doi.org/10.1109/ICRA.2012.6224956,Robotics
592,Visual Tracking of Needle Tip in 2D Ultrasound based on Global Features in a Siamese Architecture.,2023,Wanquan Yan & Qingpeng Ding & Jianghua Chen & Kim Yan & Raymond Shing-Yan Tang & Shing Shin Cheng,conf/icra/YanDCYTC23,https://doi.org/10.1109/ICRA48891.2023.10160822,Robotics
602,Unsupervised RGB-to-Thermal Domain Adaptation via Multi-Domain Attention Network.,2023,Lu Gan 0006 & Connor Lee & Soon-Jo Chung,conf/icra/GanLC23,https://doi.org/10.1109/ICRA48891.2023.10160872,Robotics
604,Testing Rare Downstream Safety Violations via Upstream Adaptive Sampling of Perception Error Models.,2023,Craig Innes & Subramanian Ramamoorthy,conf/icra/InnesR23,https://doi.org/10.1109/ICRA48891.2023.10161501,Robotics
618,Unseen Object Instance Segmentation with Fully Test-time RGB-D Embeddings Adaptation.,2023,Lu Zhang 0054 & Siqi Zhang & Xu Yang 0004 & Hong Qiao & Zhiyong Liu 0001,conf/icra/ZhangZYQL23,https://doi.org/10.1109/ICRA48891.2023.10160742,Robotics
622,Multi-segmented Adaptive Feet for Versatile Legged Locomotion in Natural Terrain.,2023,Abhishek Chatterjee & An Mo & Bernadett Kiss & Emre Cemal Gönen & Alexander Badri-Spröwitz,conf/icra/ChatterjeeMKGB23,https://doi.org/10.1109/ICRA48891.2023.10161515,Robotics
626,ARCSnake: An Archimedes' Screw-Propelled; Reconfigurable Serpentine Robot for Complex Environments.,2020,Dimitri A. Schreiber & Florian Richter 0002 & Andrew Bilan & Peter V. Gavrilov & Hoi Man Lam & Casey H. Price & Kalind C. Carpenter & Michael C. Yip,conf/icra/SchreiberRBGLPC20,https://doi.org/10.1109/ICRA40945.2020.9196968,Robotics
632,Evaluation of the reconfiguration effects of planetary rovers on their lateral traversing of sandy slopes.,2012,Hiroaki Inotsume & Masataku Sutoh & Kenji Nagaoka & Keiji Nagatani & Kazuya Yoshida,conf/icra/InotsumeSNNY12,https://doi.org/10.1109/ICRA.2012.6224887,Robotics
633,Multi-source Domain Adaptation for Unsupervised Road Defect Segmentation.,2023,Jongmin Yu & Hyeontaek Oh & Sebastiano Fichera & Paolo Paoletti & Shan Luo 0001,conf/icra/YuOFPL23,https://doi.org/10.1109/ICRA48891.2023.10161099,Robotics
639,3D-Printed Adaptive Microgripper Driven by Thin-Film NiTi Actuators.,2023,Sukjun Kim & Sarah Bergbreiter,conf/icra/KimB23,https://doi.org/10.1109/ICRA48891.2023.10160829,Robotics
642,Sequential Bayesian Optimization for Adaptive Informative Path Planning with Multimodal Sensing.,2023,Joshua Ott & Edward Balaban & Mykel J. Kochenderfer,conf/icra/OttBK23,https://doi.org/10.1109/ICRA48891.2023.10160859,Robotics
643,EWareNet: Emotion-Aware Pedestrian Intent Prediction and Adaptive Spatial Profile Fusion for Social Robot Navigation.,2023,Venkatraman Narayanan & Bala Murali Manoghar & Rama Prashanth RV & Aniket Bera,conf/icra/NarayananMRB23,https://doi.org/10.1109/ICRA48891.2023.10161504,Robotics
645,A Reconfigurable Variable Stiffness Manipulator by a Sliding Layer Mechanism.,2019,Dickson Chun Fung Li & Zerui Wang & Bo Ouyang & Yun-Hui Liu,conf/icra/LiWOL19,https://doi.org/10.1109/ICRA.2019.8793571,Robotics
651,Linear Heterogeneous Reconfiguration of Cubic Modular Robots via Simultaneous Tunneling and Permutation.,2019,Hiroshi Kawano,conf/icra/Kawano19,https://doi.org/10.1109/ICRA.2019.8793594,Robotics
652,Reconfiguration planning for pivoting cube modular robots.,2015,Cynthia R. Sung & James M. Bern & John Romanishin & Daniela Rus,conf/icra/SungBRR15,https://doi.org/10.1109/ICRA.2015.7139451,Robotics
655,Reconfigurable Inflated Soft Arms.,2023,Nam Gyun Kim & Jee-Hwan Ryu,conf/icra/KimR23,https://doi.org/10.1109/ICRA48891.2023.10160569,Robotics
676,RAMP-Net: A Robust Adaptive MPC for Quadrotors via Physics-informed Neural Network.,2023,Sourav Sanyal & Kaushik Roy 0001,conf/icra/SanyalR23,https://doi.org/10.1109/ICRA48891.2023.10161410,Robotics
679,Parallel Permutation for Linear Full-resolution Reconfiguration of Heterogeneous Sliding-only Cubic Modular Robots.,2020,Hiroshi Kawano,conf/icra/Kawano20,https://doi.org/10.1109/ICRA40945.2020.9197033,Robotics
680,Smooth joint motion planning for high precision reconfigurable robot manipulators.,2017,Stefano Baraldo & Anna Valente,conf/icra/BaraldoV17,https://doi.org/10.1109/ICRA.2017.7989103,Robotics
683,Sim-to-Real Policy and Reward Transfer with Adaptive Forward Dynamics Model.,2023,Rongshun Juan & Hao Ju & Jie Huang & Randy Gomez & Keisuke Nakamura & Guangliang Li,conf/icra/JuanJHGNL23,https://doi.org/10.1109/ICRA48891.2023.10161298,Robotics
685,Self-Supervised Learning of Object Segmentation from Unlabeled RGB-D Videos.,2023,Shiyang Lu & Yunfu Deng & Abdeslam Boularias & Kostas E. Bekris,conf/icra/LuDBB23,https://doi.org/10.1109/ICRA48891.2023.10160786,Robotics
693,Expanding the Deployment Envelope of Behavior Prediction via Adaptive Meta-Learning.,2023,Boris Ivanovic & James Harrison & Marco Pavone 0001,conf/icra/IvanovicHP23,https://doi.org/10.1109/ICRA48891.2023.10161155,Robotics
702,A reconfigurable hybrid actuator with rigid and soft components.,2017,Yaohui Chen & Sing Le & Qiao Chu Tan & Oscar Lau & Fang Wan & Chaoyang Song,conf/icra/ChenLTLWS17,https://doi.org/10.1109/ICRA.2017.7988691,Robotics
708,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation.,2023,Heather Doig & Oscar Pizarro & Stefan B. Williams,conf/icra/DoigPW23,https://doi.org/10.1109/ICRA48891.2023.10160255,Robotics
713,Extremum Seeking-Based Adaptive Sliding Mode Control with Sliding Perturbation Observer for Robot Manipulators.,2023,Hamza Khan 0002 & Min Cheol Lee,conf/icra/KhanL23,https://doi.org/10.1109/ICRA48891.2023.10160262,Robotics
717,Viewer-Centred Surface Completion for Unsupervised Domain Adaptation in 3D Object Detection.,2023,Darren Tsai & Julie Stephany Berrio & Mao Shan & Eduardo M. Nebot & Stewart Worrall,conf/icra/TsaiBSNW23,https://doi.org/10.1109/ICRA48891.2023.10160707,Robotics
729,How Does It Feel? Self-Supervised Costmap Learning for Off-Road Vehicle Traversability.,2023,Mateo Guaman Castro & Samuel Triest & Wenshan Wang & Jason M. Gregory & Felix A. Sanchez & John G. Rogers & Sebastian A. Scherer,conf/icra/CastroTWGSRS23,https://doi.org/10.1109/ICRA48891.2023.10160856,Robotics
731,A generic power wheelchair lumped model in the sagittal plane: towards realistic self-motion perception in a virtual reality simulator.,2023,Fabien Grzeskowiak & Ronan Le Breton & Louise Devigne & François Pasteau & Marie Babel & Sylvain Guégan,conf/icra/GrzeskowiakBDPBG23,https://doi.org/10.1109/ICRA48891.2023.10161475,Robotics
733,Sampling-based path planning under temporal logic constraints with real-time adaptation.,2023,Yizhou Chen & Ruoyu Wang 0032 & Xinyi Wang & Ben M. Chen,conf/icra/ChenWWC23,https://doi.org/10.1109/ICRA48891.2023.10161266,Robotics
737,Safe decentralized and reconfigurable multi-agent control with guaranteed convergence.,2017,Constantinos Vrohidis & Charalampos P. Bechlioulis & Kostas J. Kyriakopoulos,conf/icra/VrohidisBK17,https://doi.org/10.1109/ICRA.2017.7989034,Robotics
744,Path Planning for a Reconfigurable Robot in Extreme Environments.,2021,Wei Cheah & Tomas B. Garcia-Nathan & Keir Groves & Simon Watson 0001 & Barry Lennox,conf/icra/CheahGG0L21,https://doi.org/10.1109/ICRA48506.2021.9561834,Robotics
745,Singularity analysis and reconfiguration mode of the 3-CRS parallel manipulator.,2020,Chedli Bouzgarrou & Adrien Koessler & Nicolas Bouton,conf/icra/BouzgarrouKB20,https://doi.org/10.1109/ICRA40945.2020.9197337,Robotics
760,A Reconfigurable Industry 4.0 Middleware Software Architecture.,2023,Sune Chung Jepsen & Bende Siewertsen & Torben Worm,conf/icsa/JepsenSW23,https://doi.org/10.1109/ICSA-C57050.2023.00023,Software_Architecture
766,Synchronous Reconfiguration of Distributed Embedded Applications During Operation.,2019,Kilian Telschig & Alexander Knapp,conf/icsa/TelschigK19,https://doi.org/10.1109/ICSA.2019.00021,Software_Architecture
769,User Interface and Architecture Adaption Based on Emotions and Behaviors.,2023,Mahyar Tourchi Moghaddam & Mina Alipour & Mikkel Baun Kjærgaard,conf/icsa/MoghaddamAK23,https://doi.org/10.1109/ICSA-C57050.2023.00032,Software_Architecture
773,Development and Integration of Self-Adaptation Strategies for Robotics Software.,2023,Elvin Alberts,conf/icsa/Alberts23,https://doi.org/10.1109/ICSA-C57050.2023.00038,Software_Architecture
778,Safe Dynamic Reconfiguration of Concurrent Component-based Applications.,2022,Salman Farhat & Simon Bliudze & Laurence Duchien,conf/icsa/FarhatBD22,https://doi.org/10.1109/ICSA-C54293.2022.00027,Software_Architecture
788,Architecting Explainable Service Robots.,2023,Marcello M. Bersani & Matteo Camilli & Livia Lestingi & Raffaela Mirandola & Matteo G. Rossi & Patrizia Scandurra,conf/ecsa/BersaniCLMRS23,https://doi.org/10.1007/978-3-031-42592-9_11,Software_Architecture
794,Tool Support for the Adaptation of Quality of Service Trade-Offs in Service- and Cloud-Based Dynamic Routing Architectures.,2023,Amirali Amiri & Uwe Zdun,conf/ecsa/AmiriZ23,https://doi.org/10.1007/978-3-031-42592-9_2,Software_Architecture
803,MockSAS: Facilitating the Evaluation of Bandit Algorithms in Self-adaptive Systems.,2022,Elvin Alberts & Ilias Gerostathopoulos & Tomás Bures,conf/ecsa/AlbertsGB22,https://doi.org/10.1007/978-3-031-36889-9_14,Software_Architecture
822,A Consistency Framework for Dynamic Reconfiguration in AO-Middleware Architectures.,2014,Bholanathsingh Surajbali & Paul Grace & Geoff Coulson,conf/ecsa/SurajbaliGC14,https://doi.org/10.1007/978-3-319-09970-5_34,Software_Architecture
824,DevOps in Robotics: Challenges and Practices.,2022,Alexandre Sawczuk da Silva & Andreas Kreutz & Gereon Weiss & Johannes Rothe & Christoph Ihrke,conf/ecsa/SilvaKWRI22,https://doi.org/10.1007/978-3-031-36889-9_20,Software_Architecture
826,Towards Uncertainty Reduction Tactics for Behavior Adaptation.,2022,Andreas Kreutz & Gereon Weiss & Mario Trapp,conf/ecsa/KreutzWT22,https://doi.org/10.1007/978-3-031-36889-9_15,Software_Architecture
832,Designing and Evaluating Interoperable Industry 4.0 Middleware Software Architecture: Reconfiguration of Robotic System.,2023,Sune Chung Jepsen & Torben Worm,conf/ecsa/JepsenW23,https://doi.org/10.1007/978-3-031-42592-9_14,Software_Architecture
835,High-Level Language Support for Reconfiguration Control in Component-Based Architectures.,2015,Frederico Alvares & Éric Rutten & Lionel Seinturier,conf/ecsa/AlvaresRS15,https://doi.org/10.1007/978-3-319-23727-5_1,Software_Architecture
837,Retrofitting Controlled Dynamic Reconfiguration into the Architecture Description Language MontiArcAutomaton.,2016,Robert Heim & Oliver Kautz & Jan Oliver Ringert & Bernhard Rumpe & Andreas Wortmann 0001,conf/ecsa/HeimKRRW16,https://doi.org/10.1007/978-3-319-48992-6_13,Software_Architecture
840,Assisting the evolutionary development of SoS with reconfiguration patterns.,2016,Franck Petitdemange & Isabelle Borne & Jérémy Buisson,conf/ecsa/PetitdemangeBB16,http://dl.acm.org/citation.cfm?id=3004845,Software_Architecture
847,Introducing Estimators - Abstraction for Easy ML Employment in Self-adaptive Architectures.,2022,Milad Abdullah & Michal Töpfer & Tomás Bures & Petr Hnetynka & Martin Krulis & Frantisek Plásil,conf/ecsa/AbdullahTBHKP22,https://doi.org/10.1007/978-3-031-36889-9_25,Software_Architecture
850,Generalization of Machine-Learning Adaptation in Ensemble-Based Self-adaptive Systems.,2022,Jan Pacovský & Petr Hnetynka & Martin Krulis,conf/ecsa/PacovskyHK22,https://doi.org/10.1007/978-3-031-36889-9_26,Software_Architecture
854,A Fail-Operational Control Architecture for Autonomous Mobile Robots Based on State Machine Replication.,2023,Manuel Schrick & Jochen Kreutzfeldt,conf/irc/SchrickK23,https://doi.org/10.1109/IRC59093.2023.00042,Robotics
867,Modeling and Execution of Coordinated Missions in Reconfigurable Robot Ensembles.,2020,Martin Schörner & Constantin Wanninger & Alwin Hoffmann & Oliver Kosak & Hella Ponsar & Wolfgang Reif,conf/irc/SchornerWHKPR20,https://doi.org/10.1109/IRC.2020.00053,Robotics
868,Self-Supervised Drone Detection Using Acoustic Data.,2023,Juann Kim & Mia Y. Wang & Eric T. Matson,conf/irc/KimWM23,https://doi.org/10.1109/IRC59093.2023.00018,Robotics
872,Runtime reconfiguration of robot control systems: a ROS-based case study.,2020,Davide Brugali,conf/irc/Brugali20,https://doi.org/10.1109/IRC.2020.00047,Robotics
873,RealCaPP: Real-Time Capable Plug & Produce Service Architecture for Distributed Robot Control.,2023,Christian Eymüller & Julian Hanke & Alexander Poeppel & Constantin Wanninger & Wolfgang Reif,conf/irc/EymullerHPWR23,https://doi.org/10.1109/IRC59093.2023.00063,Robotics
885,Model-Based Development of QoS-Aware Reconfigurable Autonomous Robotic Systems.,2018,Davide Brugali & Rafael Capilla & Raffaela Mirandola & Catia Trubiani,conf/irc/BrugaliCMT18,https://doi.org/10.1109/IRC.2018.00027,Robotics
886,Robust reconfiguration of cloud applications.,2014,Francisco Durán 0001 & Gwen Salaün,conf/cbse/DuranS14,https://doi.org/10.1145/2602458.2602479,Software_Architecture
887,A Reconfigurable Component Model for HPC.,2015,Vincent Lanore & Christian Pérez,conf/cbse/LanoreP15,https://doi.org/10.1145/2737166.2737169,Software_Architecture
888,Coqcots & pycots: non-stopping components for safe dynamic reconfiguration.,2014,Jérémy Buisson & Everton Cavalcante & Fabien Dagnat & Elena Leroux & Sébastien Martinez,conf/cbse/BuissonCDLM14,https://doi.org/10.1145/2602458.2602459,Software_Architecture
890,An architectural approach to ensure globally consistent dynamic reconfiguration of component-based systems.,2012,Mohammad Ghafari & Pooyan Jamshidi & Saeed Shahbazi & Hassan Haghighi,conf/cbse/GhafariJSH12,https://doi.org/10.1145/2304736.2304765,Software_Architecture
891,Executing reconfigurations in hierarchical component architectures.,2013,Christian Heinzemann & Steffen Becker 0001,conf/cbse/HeinzemannB13,https://doi.org/10.1145/2465449.2465452,Software_Architecture
893,KevoreeJS: Enabling Dynamic Software Reconfigurations in the Browser.,2016,Maxime Tricoire & Olivier Barais & Manuel Leduc & François Fouquet & Gerson Sunyé & Brice Morin & Johann Bourcier & Grégory Nain & Ludovic Mouline,conf/cbse/TricoireBLFSMBN16,https://doi.org/10.1109/CBSE.2016.20,Software_Architecture
894,Towards Safe Execution of Reconfigurations in Cyber-Physical Systems.,2016,David Schubert & Christian Heinzemann & Christopher Gerking,conf/cbse/SchubertHG16,https://doi.org/10.1109/CBSE.2016.10,Software_Architecture
895,Towards modeling reconfiguration in hierarchical component architectures.,2012,Christian Heinzemann & Claudia Priesterjahn & Steffen Becker 0001,conf/cbse/HeinzemannPB12,https://doi.org/10.1145/2304736.2304742,Software_Architecture
896,Using a model to generate reconfiguration plans at runtime.,2014,Marco Eugênio Madeira Di Beneditto & Cláudia Maria Lima Werner,conf/cbse/BenedittoW14,https://doi.org/10.1145/2602458.2602466,Software_Architecture
897,AO-OpenCom: an AO-middleware architecture supporting flexible dynamic reconfiguration.,2014,Bholanathsingh Surajbali & Paul Grace & Geoff Coulson,conf/cbse/SurajbaliGC14,https://doi.org/10.1145/2602458.2602472,Software_Architecture
902,From Social Robots to Autonomous Surface Vessels' Navigation.,2023,Ghassan Al-Falouji & Tom Beyer & Sven Tomforde,conf/acsos/AlFaloujiBT23,https://doi.org/10.1109/ACSOS-C58168.2023.00037,Self-Adaptive_Systems
910,Hierarchy Beyond Top-Down Control: The Architecture of Self-Organised Social Systems.,2023,Louisa Jane Di Felice & Ada Diaconescu,conf/acsos/FeliceD23,https://doi.org/10.1109/ACSOS-C58168.2023.00042,Self-Adaptive_Systems
911,Self-Adaptive Service Deployment for Resilience of Smart Manufacturing Architectures.,2023,Hoai My Van & Alexandre Sawczuk da Silva & Tim Knissel & Gereon Weiss,conf/acsos/VanSKW23,https://doi.org/10.1109/ACSOS-C58168.2023.00055,Self-Adaptive_Systems
913,Demonstration of a Real-world Self-adaptive Robot Path-finding using Discrete Controller Synthesis.,2023,Jialong Li & Takuto Yamauchi & Nianyu Li & Zhengyin Chen & Mingyue Zhang & Takanori Hirano & Kenji Tei,conf/acsos/LiYLCZHT23,https://doi.org/10.1109/ACSOS-C58168.2023.00029,Self-Adaptive_Systems
914,Variability-Aware Architecture for Human-Chatbot Interactions: Taming Levels of Automation.,2023,Glaucia Melo & Nathalia Moraes do Nascimento & Paulo S. C. Alencar & Donald D. Cowan,conf/acsos/MeloNAC23,https://doi.org/10.1109/ACSOS-C58168.2023.00051,Self-Adaptive_Systems
918,Leveraging Large Language Models for Auto-remediation in Microservices Architecture.,2023,Komal Sarda,conf/acsos/Sarda23,https://doi.org/10.1109/ACSOS-C58168.2023.00025,Self-Adaptive_Systems
920,Architecture-Based Uncertainty Impact Analysis to Ensure Confidentiality.,2023,Sebastian Hahner & Robert Heinrich & Ralf H. Reussner,conf/seams/HahnerHR23,https://doi.org/10.1109/SEAMS59076.2023.00026,Self-Adaptive_Systems
923,Adaptive Controllers and Digital Twin for Self-Adaptive Robotic Manipulators.,2023,Farid Edrisi & Diego Perez-Palacin & Mauro Caporuscio & Samuele Giussani,conf/seams/EdrisiPCG23,https://doi.org/10.1109/SEAMS59076.2023.00017,Self-Adaptive_Systems
929,Supporting ARINC 653-based Dynamic Reconfiguration.,2012,Víctor López-Jaquero & Francisco Montero Simarro & Elena Navarro 0001 & Antonio Esparcia & José Antonio Catalán,conf/wicsa/Lopez-JaqueroMNEC12,https://doi.org/10.1109/WICSA-ECSA.212.9,Software_Architecture
944,Carpie: A soft; mechanically-reconfigurable worm robot.,2019,Pouya Ahmadian & Rainier F. Natividad & Chen-Hua Yeow,conf/iros/AhmadianNY19,https://doi.org/10.1109/IROS40897.2019.8968305,Robotics
948,Compact and Accurate Adaptive Width Radial Basis Function Neural Network with Discriminative Features for Thyroid Gland Segmentation.,2023,Haijun You & Junying Chen,conf/iros/YouC23,https://doi.org/10.1109/IROS55552.2023.10342090,Robotics
955,No Contact Needed: Humans Adapt Their Gait to Suit Legged Robot Companions.,2023,Paul M. Riek & Amy R. Wu,conf/iros/RiekW23,https://doi.org/10.1109/IROS55552.2023.10341255,Robotics
964,Semantics-Aware Mission Adaptation for Autonomous Exploration in Urban Environments.,2023,Sangwoo Moon & Oriana Peltzer & Joshua Ott & Sung-Kyun Kim & Ali-Akbar Agha-Mohammadi,conf/iros/MoonPOKA23,https://doi.org/10.1109/IROS55552.2023.10341632,Robotics
966,Boosting Feedback Efficiency of Interactive Reinforcement Learning by Adaptive Learning from Scores.,2023,Shukai Liu & Chenming Wu & Ying Li & Liangjun Zhang,conf/iros/LiuWLZ23,https://doi.org/10.1109/IROS55552.2023.10341990,Robotics
979,On Robotic Manipulation of Flexible Flat Cables: Employing a Multi-Modal Gripper with Dexterous Tips; Active Nails; and a Reconfigurable Suction Cup Module.,2022,Joao Buzzatto & Jayden Chapman & Mojtaba Shahmohammadi & Felipe Sanches & Mahla Nejati & Saori Matsunaga & Rintaro Haraguchi & Toshisada Mariyama & Bruce A. MacDonald & Minas V. Liarokapis,conf/iros/BuzzattoCSSNMHM22,https://doi.org/10.1109/IROS47612.2022.9981313,Robotics
990,Interactive null space control for intuitively interpretable reconfiguration of redundant manipulators.,2017,Nico Mansfeld & Fabian Beck 0002 & Alexander Dietrich & Sami Haddadin,conf/iros/Mansfeld0DH17,https://doi.org/10.1109/IROS.2017.8206432,Robotics
992,Online Self-Supervised Thermal Water Segmentation for Aerial Vehicles.,2023,Connor Lee & Jonathan Gustafsson Frennert & Lu Gan 0006 & Matthew Anderson & Soon-Jo Chung,conf/iros/LeeF0AC23,https://doi.org/10.1109/IROS55552.2023.10342016,Robotics
1000,Human-Aware Navigation in Crowded Environments Using Adaptive Proxemic Area and Group Detection.,2023,Carlos Medina Sánchez & Simon Janzon & Matteo Zella & Jesús Capitán & Pedro José Marrón,conf/iros/SanchezJZCM23,https://doi.org/10.1109/IROS55552.2023.10342385,Robotics
1013,External Sensor-Less in-Hand Object Position Manipulation for an Under-Actuated Hand Using Data-Driven-Based Methods to Compensate for the Nonlinearity of Self-Locking Mechanism.,2023,Ha Thang Long Doan & Hikaru Arita & Kenji Tahara,conf/iros/DoanAT23,https://doi.org/10.1109/IROS55552.2023.10341517,Robotics
1017,A Bioinspired Underactuated Dual Tendon-Based Adaptive Gripper for Space Applications.,2023,Hamid Isakhani & Samia Nefti-Meziani & Steve Davis 0001 & Helya Isakhani,conf/iros/IsakhaniN0I23,https://doi.org/10.1109/IROS55552.2023.10342142,Robotics
1019,Reconfiguring Metamorphic Robots via SMT: Is It a Viable Way?,2021,Jan Mrázek & Martin Jonás & Jiri Barnat,conf/iros/MrazekJB21,https://doi.org/10.1109/IROS51168.2021.9636534,Robotics
1026,Data-Driven Adaptation for Robust Bipedal Locomotion with Step-to-Step Dynamics.,2023,Min Dai & Xiaobin Xiong & Jaemin Lee & Aaron D. Ames,conf/iros/DaiXLA23,https://doi.org/10.1109/IROS55552.2023.10341396,Robotics
1035,ANEC: Adaptive Neural Ensemble Controller for Mitigating Latency Problems in Vision-Based Autonomous Driving.,2023,Aws Khalil & Jaerock Kwon,conf/iros/KhalilK23,https://doi.org/10.1109/IROS55552.2023.10342520,Robotics
1036,Dual Variable Actor-Critic for Adaptive Safe Reinforcement Learning.,2023,Junseo Lee & Jaeseok Heo & Dohyeong Kim & Gunmin Lee & Songhwai Oh,conf/iros/LeeHKLO23,https://doi.org/10.1109/IROS55552.2023.10341973,Robotics
1044,Cooperative transportation of a payload using quadrotors: A reconfigurable cable-driven parallel robot.,2016,Carlo Masone & Heinrich H. Bülthoff & Paolo Stegagno,conf/iros/MasoneBS16,https://doi.org/10.1109/IROS.2016.7759262,Robotics
1047,HexaMorph: A reconfigurable and foldable hexapod robot inspired by origami.,2014,Wei Gao & Ke Huo & Jasjeet Singh Seehra & Karthik Ramani & Raymond J. Cipra,conf/iros/GaoHSRC14,https://doi.org/10.1109/IROS.2014.6943214,Robotics
1048,FeatDANet: Feature-level Domain Adaptation Network for Semantic Segmentation.,2023,Jiao Li & Wenjun Shi & Dongchen Zhu & Guanghui Zhang & Xiaolin Zhang & Jiamao Li,conf/iros/LiSZZZL23,https://doi.org/10.1109/IROS55552.2023.10341639,Robotics
1050,AdaptSeqVPR: An Adaptive Sequence-Based Visual Place Recognition Pipeline.,2023,Heshan Li & Guohao Peng & Jun Zhang & Sriram Vaikundam & Danwei Wang,conf/iros/LiPZVW23,https://doi.org/10.1109/IROS55552.2023.10341533,Robotics
1054,Real-Time Failure-Adaptive Control for Dynamic Robots.,2023,Jacob Hackett & Christian Hubicki,conf/iros/HackettH23,https://doi.org/10.1109/IROS55552.2023.10341946,Robotics
1066,Weakly Supervised Referring Expression Grounding via Dynamic Self-Knowledge Distillation.,2023,Jinpeng Mi & Zhiqian Chen & Jianwei Zhang 0001,conf/iros/MiC023,https://doi.org/10.1109/IROS55552.2023.10341909,Robotics
