hit num,title,year,authors,key,ee,venue_category
612,Learning Haptic Exploration Schemes for Adaptive Task Execution.,2019,Thomas Eiband & Matteo Saveriano & Dongheui Lee,conf/icra/EibandSL19,https://doi.org/10.1109/ICRA.2019.8793934,Robotics
613,Self-Supervised Camera Self-Calibration from Video.,2022,Jiading Fang & Igor Vasiljevic & Vitor Guizilini & Rares Ambrus & Greg Shakhnarovich & Adrien Gaidon & Matthew R. Walter,conf/icra/FangVGASGW22,https://doi.org/10.1109/ICRA46639.2022.9811784,Robotics
614,Morphological Adaptation in an Energy Efficient Vibration-Based Robot.,2018,Shiv A. Katiyar & Ghopy Kandasamy & Eranda Kulatunga & Md. Mustafizur & Fumiya Iida & Surya Girinatha Nurzaman,conf/icra/KatiyarKKMIN18,https://doi.org/10.1109/ICRA.2018.8461107,Robotics
615,Adaptive Curriculum Generation from Demonstrations for Sim-to-Real Visuomotor Control.,2020,Lukás Hermann & Max Argus & Andreas Eitel & Artemij Amiranashvili & Wolfram Burgard & Thomas Brox,conf/icra/HermannAEABB20,https://doi.org/10.1109/ICRA40945.2020.9197108,Robotics
616,Theoretical Derivation and Realization of Adaptive Grasping Based on Rotational Incipient Slip Detection.,2020,Tetsuya Narita & Satoko Nagakari & William Conus & Toshimitsu Tsuboi & Ken'ichiro Nagasaka,conf/icra/NaritaNCTN20,https://doi.org/10.1109/ICRA40945.2020.9196615,Robotics
617,Adaptive control for pivoting with visual and tactile feedback.,2016,Francisco Eli Vina Barrientos & Yiannis Karayiannidis & Christian Smith & Danica Kragic,conf/icra/BarrientosKSK16,https://doi.org/10.1109/ICRA.2016.7487159,Robotics
618,Unseen Object Instance Segmentation with Fully Test-time RGB-D Embeddings Adaptation.,2023,Lu Zhang 0054 & Siqi Zhang & Xu Yang 0004 & Hong Qiao & Zhiyong Liu 0001,conf/icra/ZhangZYQL23,https://doi.org/10.1109/ICRA48891.2023.10160742,Robotics
619,FreeSN: A Freeform Strut-node Structured Modular Self-reconfigurable Robot - Design and Implementation.,2022,Yuxiao Tu & Guanqi Liang & Tin Lun Lam,conf/icra/TuLL22,https://doi.org/10.1109/ICRA46639.2022.9811583,Robotics
620,Admittance control parameter adaptation for physical human-robot interaction.,2017,Chiara Talignani Landi & Federica Ferraguti & Lorenzo Sabattini & Cristian Secchi & Cesare Fantuzzi,conf/icra/LandiFSSF17,https://doi.org/10.1109/ICRA.2017.7989338,Robotics
621,An end-to-end approach to making self-folded 3D surface shapes by uniform heating.,2014,Byoungkwon An & Shuhei Miyashita & Michael Thomas Tolley & Daniel M. Aukes & Laura Meeker & Erik D. Demaine & Martin L. Demaine & Robert J. Wood & Daniela Rus,conf/icra/AnMTAMDDWR14,https://doi.org/10.1109/ICRA.2014.6907045,Robotics
622,Multi-segmented Adaptive Feet for Versatile Legged Locomotion in Natural Terrain.,2023,Abhishek Chatterjee & An Mo & Bernadett Kiss & Emre Cemal Gönen & Alexander Badri-Spröwitz,conf/icra/ChatterjeeMKGB23,https://doi.org/10.1109/ICRA48891.2023.10161515,Robotics
623,Adaptive Sampling and Online Learning in Multi-Robot Sensor Coverage with Mixture of Gaussian Processes.,2018,Wenhao Luo & Katia P. Sycara,conf/icra/LuoS18,https://doi.org/10.1109/ICRA.2018.8460473,Robotics
624,SelfDeco: Self-Supervised Monocular Depth Completion in Challenging Indoor Environments.,2021,Jaehoon Choi & Dongki Jung & Yonghan Lee & Deokhwa Kim & Dinesh Manocha & Donghwan Lee,conf/icra/ChoiJLKML21,https://doi.org/10.1109/ICRA48506.2021.9560831,Robotics
625,Adaptive impedance control for upper limb assist exoskeleton.,2015,Abdul Manan Khan & Deok-won Yun & Mian Ashfaq Ali & Jung-Soo Han & Kyoosik Shin & Chang-Soo Han,conf/icra/KhanYAHSH15,https://doi.org/10.1109/ICRA.2015.7139801,Robotics
626,ARCSnake: An Archimedes' Screw-Propelled; Reconfigurable Serpentine Robot for Complex Environments.,2020,Dimitri A. Schreiber & Florian Richter 0002 & Andrew Bilan & Peter V. Gavrilov & Hoi Man Lam & Casey H. Price & Kalind C. Carpenter & Michael C. Yip,conf/icra/SchreiberRBGLPC20,https://doi.org/10.1109/ICRA40945.2020.9196968,Robotics
627,Modeling and reusing robotic software architectures: The HyperFlex toolchain.,2014,Luca Gherardi & Davide Brugali,conf/icra/GherardiB14,https://doi.org/10.1109/ICRA.2014.6907806,Robotics
628,Variable stiffness adaptation to mitigate system failure in inflatable robots.,2017,Joshua P. Wilson & Charles M. Best & Marc D. Killpack,conf/icra/WilsonBK17,https://doi.org/10.1109/ICRA.2017.7989687,Robotics
629,Multimodal Scale Consistency and Awareness for Monocular Self-Supervised Depth Estimation.,2021,Hemang Chawla & Arnav Varma & Elahe Arani & Bahram Zonooz,conf/icra/ChawlaVAZ21,https://doi.org/10.1109/ICRA48506.2021.9561441,Robotics
630,Serverless Architecture for Service Robot Management System.,2021,Kenji Nishimiya & Yuta Imai,conf/icra/NishimiyaI21,https://doi.org/10.1109/ICRA48506.2021.9561824,Robotics
631,Adaptive neural network Dynamic Surface Control: An evaluation on the musculoskeletal robot Anthrob.,2015,Michael Jäntsch & Steffen Wittmeier & Konstantinos Dalamagkidis & Guido Herrmann & Alois C. Knoll,conf/icra/JantschWDHK15,https://doi.org/10.1109/ICRA.2015.7139799,Robotics
632,Evaluation of the reconfiguration effects of planetary rovers on their lateral traversing of sandy slopes.,2012,Hiroaki Inotsume & Masataku Sutoh & Kenji Nagaoka & Keiji Nagatani & Kazuya Yoshida,conf/icra/InotsumeSNNY12,https://doi.org/10.1109/ICRA.2012.6224887,Robotics
633,Multi-source Domain Adaptation for Unsupervised Road Defect Segmentation.,2023,Jongmin Yu & Hyeontaek Oh & Sebastiano Fichera & Paolo Paoletti & Shan Luo 0001,conf/icra/YuOFPL23,https://doi.org/10.1109/ICRA48891.2023.10161099,Robotics
634,Learning Domain Adaptation with Model Calibration for Surgical Report Generation in Robotic Surgery.,2021,Mengya Xu & Mobarakol Islam & Chwee Ming Lim & Hongliang Ren 0001,conf/icra/XuIL021,https://doi.org/10.1109/ICRA48506.2021.9561569,Robotics
635,Motion adaptation for humanoid robots in constrained environments.,2013,Edmond S. L. Ho & Hubert P. H. Shum,conf/icra/HoS13,https://doi.org/10.1109/ICRA.2013.6631113,Robotics
636,An architectural approach to safety of component-based robotic systems.,2016,Min Yang Jung & Peter Kazanzides,conf/icra/JungK16,https://doi.org/10.1109/ICRA.2016.7487511,Robotics
637,Self-triggered Adaptive Planning and Scheduling of UAV Operations.,2018,Esen Yel & Tony X. Lin & Nicola Bezzo,conf/icra/YelLB18,https://doi.org/10.1109/ICRA.2018.8463205,Robotics
638,An Adaptive Fuzzy Reinforcement Learning Cooperative Approach for the Autonomous Control of Flock Systems.,2021,Shuzheng Qu & Mohammed I. Abouheaf & Wail Gueaieb & Davide Spinello,conf/icra/QuAGS21,https://doi.org/10.1109/ICRA48506.2021.9561204,Robotics
639,3D-Printed Adaptive Microgripper Driven by Thin-Film NiTi Actuators.,2023,Sukjun Kim & Sarah Bergbreiter,conf/icra/KimB23,https://doi.org/10.1109/ICRA48891.2023.10160829,Robotics
640,JST: Joint Self-training for Unsupervised Domain Adaptation on 2D&3D Object Detection.,2022,Guangyao Ding & Meiying Zhang & E. Li & Qi Hao,conf/icra/DingZLH22,https://doi.org/10.1109/ICRA46639.2022.9811975,Robotics
641,Adaptation to Team Composition Changes for Heterogeneous Multi-Robot Sensor Coverage.,2021,Brian Reily & Terran Mott & Hao Zhang 0011,conf/icra/ReilyMZ21,https://doi.org/10.1109/ICRA48506.2021.9560960,Robotics
642,Sequential Bayesian Optimization for Adaptive Informative Path Planning with Multimodal Sensing.,2023,Joshua Ott & Edward Balaban & Mykel J. Kochenderfer,conf/icra/OttBK23,https://doi.org/10.1109/ICRA48891.2023.10160859,Robotics
643,EWareNet: Emotion-Aware Pedestrian Intent Prediction and Adaptive Spatial Profile Fusion for Social Robot Navigation.,2023,Venkatraman Narayanan & Bala Murali Manoghar & Rama Prashanth RV & Aniket Bera,conf/icra/NarayananMRB23,https://doi.org/10.1109/ICRA48891.2023.10161504,Robotics
644,Pilot Surveys for Adaptive Informative Sampling.,2018,Stephanie Kemna & Oliver Kroemer & Gaurav S. Sukhatme,conf/icra/KemnaKS18,https://doi.org/10.1109/ICRA.2018.8460488,Robotics
645,A Reconfigurable Variable Stiffness Manipulator by a Sliding Layer Mechanism.,2019,Dickson Chun Fung Li & Zerui Wang & Bo Ouyang & Yun-Hui Liu,conf/icra/LiWOL19,https://doi.org/10.1109/ICRA.2019.8793571,Robotics
646,Zig-zag wanderer: Towards adaptive tracking of time-varying coherent structures in the ocean.,2015,Dhanushka Kularatne & Ryan N. Smith & M. Ani Hsieh,conf/icra/KularatneSH15,https://doi.org/10.1109/ICRA.2015.7139647,Robotics
647,Adaptive Control of Variable-Pitch Propellers: Pursuing Minimum-Effort Operation.,2020,Travis Henderson & Nikolaos Papanikolopoulos,conf/icra/HendersonP20,https://doi.org/10.1109/ICRA40945.2020.9197208,Robotics
648,Automatic and self-contained calibration of a multi-sensorial humanoid's upper body.,2012,Oliver Birbach & Berthold Bäuml & Udo Frese,conf/icra/BirbachBF12,https://doi.org/10.1109/ICRA.2012.6225004,Robotics
649,Robot self-assembly by folding: A printed inchworm robot.,2013,Samuel M. Felton & Michael Thomas Tolley & Cagdas D. Onal & Daniela Rus & Robert J. Wood,conf/icra/FeltonTORW13,https://doi.org/10.1109/ICRA.2013.6630588,Robotics
650,Hypergame-based Adaptive Behavior Path Planning for Combined Exploration and Visual Search.,2021,Mihir Dharmadhikari & Harshal Deshpande & Tung Dang & Kostas Alexis,conf/icra/DharmadhikariDD21,https://doi.org/10.1109/ICRA48506.2021.9561451,Robotics
651,Linear Heterogeneous Reconfiguration of Cubic Modular Robots via Simultaneous Tunneling and Permutation.,2019,Hiroshi Kawano,conf/icra/Kawano19,https://doi.org/10.1109/ICRA.2019.8793594,Robotics
652,Reconfiguration planning for pivoting cube modular robots.,2015,Cynthia R. Sung & James M. Bern & John Romanishin & Daniela Rus,conf/icra/SungBRR15,https://doi.org/10.1109/ICRA.2015.7139451,Robotics
653,SimNet: Learning Reactive Self-driving Simulations from Real-world Observations.,2021,Luca Bergamini & Yawei Ye & Oliver Scheel & Long Chen & Chih Hu & Luca Del Pero & Blazej Osinski & Hugo Grimmett & Peter Ondruska,conf/icra/BergaminiYSCHPO21,https://doi.org/10.1109/ICRA48506.2021.9561666,Robotics
654,Improving Data Efficiency of Self-supervised Learning for Robotic Grasping.,2019,Lars Berscheid & Thomas Rühr & Torsten Kröger,conf/icra/BerscheidRK19,https://doi.org/10.1109/ICRA.2019.8793952,Robotics
655,Reconfigurable Inflated Soft Arms.,2023,Nam Gyun Kim & Jee-Hwan Ryu,conf/icra/KimR23,https://doi.org/10.1109/ICRA48891.2023.10160569,Robotics
656,Adaptive Vision-Based Control of Redundant Robots with Null-Space Interaction for Human-Robot Collaboration.,2022,Xiangjie Yan & Chen Chen 0087 & Xiang Li 0009,conf/icra/YanCL22,https://doi.org/10.1109/ICRA46639.2022.9812218,Robotics
657,Adaptive Nonlinear Control of Fixed-Wing VTOL with Airflow Vector Sensing.,2020,Xichen Shi & Patrick Spieler & Ellande Tang & Elena-Sorina Lupu & Phillip Tokumaru & Soon-Jo Chung,conf/icra/ShiSTLTC20,https://doi.org/10.1109/ICRA40945.2020.9197344,Robotics
658,Priority oriented adaptive control of kinematically redundant manipulators.,2012,Hamid Sadeghian & Mehdi Keshmiri & Luigi Villani & Bruno Siciliano,conf/icra/SadeghianKVS12,https://doi.org/10.1109/ICRA.2012.6224841,Robotics
659,Reducing the Deployment-Time Inference Control Costs of Deep Reinforcement Learning Agents via an Asymmetric Architecture.,2021,Chin-Jui Chang & Yu-Wei Chu & Chao-Hsien Ting & Hao-Kang Liu & Zhang-Wei Hong & Chun-Yi Lee,conf/icra/ChangCTLHL21,https://doi.org/10.1109/ICRA48506.2021.9562026,Robotics
660,Gaze-Assisted Adaptive Motion Scaling Optimization Using Graded and Preference Based Bayesian Approaches.,2018,Gauthier Gras & Carlo A. Seneci & Petros Giataganas & Guang-Zhong Yang,conf/icra/GrasSGY18,https://doi.org/10.1109/ICRA.2018.8460588,Robotics
661,Between-leg coupling schemes for passively-adaptive non-redundant legged robots.,2017,Oren Y. Kanner & Nicolas Rojas 0002 & Aaron M. Dollar,conf/icra/KannerRD17,https://doi.org/10.1109/ICRA.2017.7989129,Robotics
662,Ada-Detector: Adaptive Frontier Detector for Rapid Exploration.,2022,Zezhou Sun & Banghe Wu & Chengzhong Xu 0001 & Hui Kong 0001,conf/icra/SunW0K22,https://doi.org/10.1109/ICRA46639.2022.9811614,Robotics
663,Adapting human motions to humanoid robots through time warping based on a general motion feasibility index.,2015,Yu Zheng 0001 & Katsu Yamane,conf/icra/ZhengY15,https://doi.org/10.1109/ICRA.2015.7140081,Robotics
664,Dual-space adaptive control of redundantly actuated parallel manipulators for extremely fast operations with load changes.,2012,Guilherme Sartori Natal & Ahmed Chemori & François Pierrot,conf/icra/NatalCP12,https://doi.org/10.1109/ICRA.2012.6224597,Robotics
665,Adaptive neural oscillators with synaptic plasticity for locomotion control of a snake-like robot with screw-drive mechanism.,2013,Timo Nachstedt & Florentin Wörgötter & Poramate Manoonpong & Ryo Ariizumi & Yuichi Ambe & Fumitoshi Matsuno,conf/icra/NachstedtWMAAM13,https://doi.org/10.1109/ICRA.2013.6631050,Robotics
666,Adapting the Goals/Questions/Metrics (GQM) Method for Applications in Robot Design.,2018,Conor McGinn & Eamonn Bourke & Tiarnan O. Kelly & Michael Francis Cullinan,conf/icra/McGinnBKC18,https://doi.org/10.1109/ICRA.2018.8460630,Robotics
667,RTMBA: A Real-Time Model-Based Reinforcement Learning Architecture for robot control.,2012,Todd Hester & Michael J. Quinlan & Peter Stone,conf/icra/HesterQS12,https://doi.org/10.1109/ICRA.2012.6225072,Robotics
668,Multi-robot visual support system by adaptive ROI selection based on gestalt perception.,2016,Shouta Samejima & Kosuke Sekiyama,conf/icra/SamejimaS16,https://doi.org/10.1109/ICRA.2016.7487526,Robotics
669,An Efficient Parallel Self-assembly Planning Algorithm for Modular Robots in Environments with Obstacles.,2021,Lianxin Zhang & Zhang-Hua Fu & Hengli Liu & Qingquan Liu & Xiaoqiang Ji & Huihuan Qian,conf/icra/ZhangFLLJQ21,https://doi.org/10.1109/ICRA48506.2021.9560863,Robotics
670,Bayesian Learning-Based Adaptive Control for Safety Critical Systems.,2020,David D. Fan & Jennifer Nguyen & Rohan Thakker & Nikhilesh Alatur & Ali-akbar Agha-mohammadi & Evangelos A. Theodorou,conf/icra/FanNTAAT20,https://doi.org/10.1109/ICRA40945.2020.9196709,Robotics
671,Ground substrate classification for adaptive quadruped locomotion.,2017,Xiaoqi Li 0006 & Wei Wang 0115 & Jianqiang Yi,conf/icra/LiWY17,https://doi.org/10.1109/ICRA.2017.7989368,Robotics
672,Adaptive Semi-Supervised Intent Inferral to Control a Powered Hand Orthosis for Stroke.,2022,Jingxi Xu & Cassie Meeker & Ava Chen & Lauren Winterbottom & Michaela Fraser & Sangwoo Park & Lynne M. Weber & Mitchell Miya & Dawn Nilsen & Joel Stein & Matei T. Ciocarlie,conf/icra/XuMCWFPWMNSC22,https://doi.org/10.1109/ICRA46639.2022.9811932,Robotics
673,LiDARNet: A Boundary-Aware Domain Adaptation Model for Point Cloud Semantic Segmentation.,2021,Peng Jiang & Srikanth Saripalli,conf/icra/JiangS21,https://doi.org/10.1109/ICRA48506.2021.9561255,Robotics
674,Self-Organized Evasive Fountain Maneuvers with a Bioinspired Underwater Robot Collective.,2021,Florian Berlinger & Paula Wulkop & Radhika Nagpal,conf/icra/BerlingerWN21,https://doi.org/10.1109/ICRA48506.2021.9561407,Robotics
675,Robust; Occlusion-aware Pose Estimation for Objects Grasped by Adaptive Hands.,2020,Bowen Wen & Chaitanya Mitash & Sruthi Soorian & Andrew Kimmel & Avishai Sintov & Kostas E. Bekris,conf/icra/WenMSKSB20,https://doi.org/10.1109/ICRA40945.2020.9197350,Robotics
676,RAMP-Net: A Robust Adaptive MPC for Quadrotors via Physics-informed Neural Network.,2023,Sourav Sanyal & Kaushik Roy 0001,conf/icra/SanyalR23,https://doi.org/10.1109/ICRA48891.2023.10161410,Robotics
677,An Adaptive PID Autotuner for Multicopters with Experimental Results.,2022,John Spencer & Joonghyun Lee & Juan Augusto Paredes & Ankit Goel & Dennis S. Bernstein,conf/icra/SpencerLPGB22,https://doi.org/10.1109/ICRA46639.2022.9812065,Robotics
678,Self-supervised weed detection in vegetable crops using ground based hyperspectral imaging.,2016,Alexander Wendel & James Patrick Underwood,conf/icra/WendelU16,https://doi.org/10.1109/ICRA.2016.7487717,Robotics
679,Parallel Permutation for Linear Full-resolution Reconfiguration of Heterogeneous Sliding-only Cubic Modular Robots.,2020,Hiroshi Kawano,conf/icra/Kawano20,https://doi.org/10.1109/ICRA40945.2020.9197033,Robotics
680,Smooth joint motion planning for high precision reconfigurable robot manipulators.,2017,Stefano Baraldo & Anna Valente,conf/icra/BaraldoV17,https://doi.org/10.1109/ICRA.2017.7989103,Robotics
681,Communication adaptive multi-robot simultaneous localization and tracking via hybrid measurement and belief sharing.,2014,Chun-Kai Chang & Chun-Hua Chang & Chieh-Chih Wang,conf/icra/ChangCW14,https://doi.org/10.1109/ICRA.2014.6907594,Robotics
682,A self-deployable origami structure with locking mechanism induced by buckling effect.,2015,Jongwoo Kim & Dae-Young Lee & Sa-Reum Kim & Kyu-Jin Cho,conf/icra/KimLKC15,https://doi.org/10.1109/ICRA.2015.7139635,Robotics
683,Sim-to-Real Policy and Reward Transfer with Adaptive Forward Dynamics Model.,2023,Rongshun Juan & Hao Ju & Jie Huang & Randy Gomez & Keisuke Nakamura & Guangliang Li,conf/icra/JuanJHGNL23,https://doi.org/10.1109/ICRA48891.2023.10161298,Robotics
684,Binary-LoRAX: Low-Latency Runtime Adaptable XNOR Classifier for Semi-Autonomous Grasping with Prosthetic Hands.,2021,Nael Fasfous & Manoj Rohit Vemparala & Alexander Frickenstein & Mohamed Badawy & Felix Hundhausen & Julian Höfer & Naveen Shankar Nagaraja & Christian Unger & Hans-Jörg Vögel & Jürgen Becker 0001 & Tamim Asfour & Walter Stechele,conf/icra/FasfousVFBHHNUV21,https://doi.org/10.1109/ICRA48506.2021.9561045,Robotics
685,Self-Supervised Learning of Object Segmentation from Unlabeled RGB-D Videos.,2023,Shiyang Lu & Yunfu Deng & Abdeslam Boularias & Kostas E. Bekris,conf/icra/LuDBB23,https://doi.org/10.1109/ICRA48891.2023.10160786,Robotics
686,Viko: An Adaptive Gecko Gripper with Vision-based Tactile Sensor.,2021,Chohei Pang & Kinwing Mak & Yazhan Zhang & Yang Yang 0031 & Yu Alexander Tse & Michael Yu Wang,conf/icra/PangMZ0TW21,https://doi.org/10.1109/ICRA48506.2021.9561606,Robotics
687,Attentional-GCNN: Adaptive Pedestrian Trajectory Prediction towards Generic Autonomous Vehicle Use Cases.,2021,Kunming Li & Stuart Eiffert & Mao Shan & Francisco Gomez-Donoso & Stewart Worrall & Eduardo M. Nebot,conf/icra/LiESGWN21,https://doi.org/10.1109/ICRA48506.2021.9561480,Robotics
688,Adaptive trajectory control of off-road mobile robots: A multi-model observer approach.,2017,Mathieu Deremetz & Roland Lenain & Benoît Thuilot & Vincent Rousseau,conf/icra/DeremetzLTR17,https://doi.org/10.1109/ICRA.2017.7989509,Robotics
689,RGMP-ROS: A real-time ROS architecture of hybrid RTOS and GPOS on multi-core processor.,2014,Hongxing Wei & Zhen Huang & Qiang Yu & Miao Liu & Yong Guan & Jindong Tan,conf/icra/WeiHYLGT14,https://doi.org/10.1109/ICRA.2014.6907205,Robotics
690,Intent-Aware Pedestrian Prediction for Adaptive Crowd Navigation.,2020,Kapil D. Katyal & Gregory D. Hager & Chien-Ming Huang 0001,conf/icra/KatyalHH20,https://doi.org/10.1109/ICRA40945.2020.9197434,Robotics
691,Full body motion adaption based on task-space distance meshes.,2014,Thomas Nierhoff & Sandra Hirche & Wataru Takano & Yoshihiko Nakamura,conf/icra/NierhoffHTN14,https://doi.org/10.1109/ICRA.2014.6907104,Robotics
692,ℒ1 adaptive control of parallel kinematic manipulators: Design and real-time experiments.,2015,Moussâb Bennehar & Ahmed Chemori & François Pierrot,conf/icra/BenneharCP15,https://doi.org/10.1109/ICRA.2015.7139400,Robotics
693,Expanding the Deployment Envelope of Behavior Prediction via Adaptive Meta-Learning.,2023,Boris Ivanovic & James Harrison & Marco Pavone 0001,conf/icra/IvanovicHP23,https://doi.org/10.1109/ICRA48891.2023.10161155,Robotics
694,DMP Based Trajectory Tracking for a Nonholonomic Mobile Robot With Automatic Goal Adaptation and Obstacle Avoidance.,2019,Radhe Shyam Sharma & Santosh Shukla & Hamad Karki & Amit Shukla 0002 & Laxmidhar Behera & Venkatesh K. Subramanyam,conf/icra/SharmaSKSBS19,https://doi.org/10.1109/ICRA.2019.8793911,Robotics
695,Dynamic Movement Primitives for moving goals with temporal scaling adaptation.,2020,Leonidas Koutras & Zoe Doulgeri,conf/icra/KoutrasD20,https://doi.org/10.1109/ICRA40945.2020.9196765,Robotics
696,Experiments in Adaptive Replanning for Fast Autonomous Flight in Forests.,2022,Laura Jarin-Lipschitz & Xu Liu 0007 & Yuezhan Tao & Vijay Kumar 0001,conf/icra/Jarin-Lipschitz22,https://doi.org/10.1109/ICRA46639.2022.9812235,Robotics
697,Hierarchical probabilistic regression for AUV-based adaptive sampling of marine phenomena.,2013,Jnaneshwar Das & Julio B. J. Harvey & Frederic Py & Harshvardhan Vathsangam & Rishi Graham & Kanna Rajan & Gaurav S. Sukhatme,conf/icra/DasHPVGRS13,https://doi.org/10.1109/ICRA.2013.6631377,Robotics
698,Audio-visual keyword spotting based on adaptive decision fusion under noisy conditions for human-robot interaction.,2014,Hong Liu 0008 & Ting Fan & Pingping Wu,conf/icra/LiuFW14,https://doi.org/10.1109/ICRA.2014.6907840,Robotics
699,Model Reference Adaptive Control of Multirotor for Missions with Dynamic Change of Payloads During Flight.,2020,Toshiya Maki & Moju Zhao & Fan Shi & Kei Okada & Masayuki Inaba,conf/icra/MakiZSOI20,https://doi.org/10.1109/ICRA40945.2020.9196861,Robotics
700,Gaussian Process Adaptive Sampling Using the Cross-Entropy Method for Environmental Sensing and Monitoring.,2018,Tan Yew Teck & Abhinav Kunapareddy & Marin Kobilarov,conf/icra/TeckKK18,https://doi.org/10.1109/ICRA.2018.8460821,Robotics
701,Efficient path planning for high-DOF articulated robots with adaptive dimensionality.,2015,Dong-Hyung Kim & Youn-Sung Choi & Taejoon Park & Ji Yeong Lee & Chang-Soo Han,conf/icra/KimCPLH15,https://doi.org/10.1109/ICRA.2015.7139512,Robotics
702,A reconfigurable hybrid actuator with rigid and soft components.,2017,Yaohui Chen & Sing Le & Qiao Chu Tan & Oscar Lau & Fang Wan & Chaoyang Song,conf/icra/ChenLTLWS17,https://doi.org/10.1109/ICRA.2017.7988691,Robotics
703,Adaptive Dynamic Sliding Mode Control of Soft Continuum Manipulators.,2022,Amirhossein Kazemipour & Oliver Fischer & Yasunori Toshimitsu & Ki Wan Wong & Robert K. Katzschmann,conf/icra/KazemipourFTWK22,https://doi.org/10.1109/ICRA46639.2022.9811715,Robotics
704,Multi-Task Domain Adaptation for Deep Learning of Instance Grasping from Simulation.,2018,Kuan Fang & Yunfei Bai & Stefan Hinterstoisser & Silvio Savarese & Mrinal Kalakrishnan,conf/icra/FangBHSK18,https://doi.org/10.1109/ICRA.2018.8461041,Robotics
705,ASSISTON-SE: A self-aligning shoulder-elbow exoskeleton.,2012,Mehmet Alper Ergin & Volkan Patoglu,conf/icra/ErginP12,https://doi.org/10.1109/ICRA.2012.6225117,Robotics
706,A functional anatomy based kinematic human hand model with simple size adaptation.,2012,Frank P. J. van der Hulst & Simon Schätzle & Carsten Preusche & Andre Schiele,conf/icra/HulstSPS12,https://doi.org/10.1109/ICRA.2012.6225350,Robotics
707,S2P2: Self-Supervised Goal-Directed Path Planning Using RGB-D Data for Robotic Wheelchairs.,2021,Hengli Wang & Yuxiang Sun & Rui Fan 0001 & Ming Liu 0001,conf/icra/WangS0021,https://doi.org/10.1109/ICRA48506.2021.9561314,Robotics
708,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation.,2023,Heather Doig & Oscar Pizarro & Stefan B. Williams,conf/icra/DoigPW23,https://doi.org/10.1109/ICRA48891.2023.10160255,Robotics
709,Online self-supervised multi-instance segmentation of dynamic objects.,2014,Alex Bewley & Vitor Campanholo Guizilini & Fabio Tozeto Ramos & Ben Upcroft,conf/icra/BewleyGRU14,https://doi.org/10.1109/ICRA.2014.6907020,Robotics
710,Adaptive Control of Aerobatic Quadrotor Maneuvers in the Presence of Propeller-Aerodynamic-Coefficient and Torque-Latency Time-Variations.,2019,Ying Chen 0020 & Néstor Osvaldo Pérez-Arancibia,conf/icra/ChenP19,https://doi.org/10.1109/ICRA.2019.8793614,Robotics
711,Adaptive mission planning for cooperative autonomous maritime vehicles.,2013,Gabriele Ferri 0002 & Vladimir Djapic,conf/icra/FerriD13,https://doi.org/10.1109/ICRA.2013.6631379,Robotics
712,LAFFNet: A Lightweight Adaptive Feature Fusion Network for Underwater Image Enhancement.,2021,Hao-Hsiang Yang & Kuan-Chih Huang & Wei-Ting Chen,conf/icra/YangHC21,https://doi.org/10.1109/ICRA48506.2021.9561263,Robotics
713,Extremum Seeking-Based Adaptive Sliding Mode Control with Sliding Perturbation Observer for Robot Manipulators.,2023,Hamza Khan 0002 & Min Cheol Lee,conf/icra/KhanL23,https://doi.org/10.1109/ICRA48891.2023.10160262,Robotics
714,Adaptive Variance for Changing Sparse-Reward Environments.,2019,Xingyu Lin & Pengsheng Guo & Carlos Florensa & David Held,conf/icra/LinGFH19,https://doi.org/10.1109/ICRA.2019.8793650,Robotics
715,TrueRMA: Learning Fast and Smooth Robot Trajectories with Recursive Midpoint Adaptations in Cartesian Space.,2020,Jonas C. Kiemel & Pascal Meißner & Torsten Kröger,conf/icra/KiemelMK20,https://doi.org/10.1109/ICRA40945.2020.9196711,Robotics
716,Locomotion Envelopes for Adaptive Control of Powered Ankle Prostheses.,2018,Neil Dhir & Houman Dallali & Evandro Maicon Ficanha & Guilherme Aramizo Ribeiro & Mo Rastgaar,conf/icra/DhirDFRR18,https://doi.org/10.1109/ICRA.2018.8460929,Robotics
717,Viewer-Centred Surface Completion for Unsupervised Domain Adaptation in 3D Object Detection.,2023,Darren Tsai & Julie Stephany Berrio & Mao Shan & Eduardo M. Nebot & Stewart Worrall,conf/icra/TsaiBSNW23,https://doi.org/10.1109/ICRA48891.2023.10160707,Robotics
718,Adaptive control of a human-driven knee joint orthosis.,2012,Hala Rifai & Samer Mohammed & Boubaker Daachi & Yacine Amirat,conf/icra/RifaiMDA12,https://doi.org/10.1109/ICRA.2012.6225064,Robotics
719,Decentralized P2P Network Coordination with an Adaptive Transmission Cycle Decision mechanism and a simplified pulse-coupled oscillator.,2013,Akiya Kamimura & Kohji Tomita & Haruhisa Kurokawa,conf/icra/KamimuraTK13,https://doi.org/10.1109/ICRA.2013.6630681,Robotics
720,An Actuation Fault Tolerance Approach to Reconfiguration Planning of Modular Self-folding Robots.,2020,Meibao Yao & Xueming Xiao & Yang Tian & Hutao Cui & Jamie Paik,conf/icra/YaoXTCP20,https://doi.org/10.1109/ICRA40945.2020.9196574,Robotics
